Priority,Completeness,Year,Title,Issues,TMDB_ID,URL
Low,85%,2022,"Pakka Commercial","No English synopsis, No runtime, No Telugu title",891473,http://localhost:3000/movies/pakka-commercial-2022
Low,85%,2022,"Neetho","No English synopsis, No runtime, No Telugu title",1034852,http://localhost:3000/movies/neetho-2022
Low,85%,2022,"Godse","No English synopsis, No runtime, No Telugu title",804277,http://localhost:3000/movies/godse-2022
Low,85%,2022,"Mishan Impossible","No English synopsis, No runtime, No Telugu title",889630,http://localhost:3000/movies/mishan-impossible-2022
Low,85%,2022,"Shekar","No English synopsis, No runtime, No Telugu title",899000,http://localhost:3000/movies/shekar-2022
Low,85%,2022,"Aadavaallu Meeku Johaarlu","No English synopsis, No runtime, No Telugu title",888299,http://localhost:3000/movies/aadavaallu-meeku-johaarlu-2022
Low,85%,2022,"Induvadana","No English synopsis, No runtime, No Telugu title",945423,http://localhost:3000/movies/induvadana-2022
Low,85%,2022,"Kinnerasani","No English synopsis, No runtime, No Telugu title",921382,http://localhost:3000/movies/kinnerasani-2022
Low,85%,2022,"Crazy Fellow","No English synopsis, No runtime, No Telugu title",968602,http://localhost:3000/movies/crazy-fellow-2022
Low,85%,2022,"Repeat","No English synopsis, No runtime, No Telugu title",1055536,http://localhost:3000/movies/repeat-2022
Low,85%,2022,"Sasanasabha","No English synopsis, No runtime, No Telugu title",1001948,http://localhost:3000/movies/sasanasabha-2022
Low,85%,2022,"Seetharamapuramlo","No English synopsis, No runtime, No Telugu title",1182298,http://localhost:3000/movies/seetharamapuramlo-2022
Low,85%,2022,"Thaggedhe Le","No English synopsis, No runtime, No Telugu title",903142,http://localhost:3000/movies/thaggedhe-le-2022
Low,85%,2022,"Oke Oka Jeevitham","No English synopsis, No runtime, No Telugu title",888319,http://localhost:3000/movies/oke-oka-jeevitham-2022
Low,85%,2022,"Geetha","No English synopsis, No runtime, No Telugu title",953662,http://localhost:3000/movies/geetha-2022
Low,85%,2022,"Sebastian P.c. 524","No English synopsis, No runtime, No Telugu title",903283,http://localhost:3000/movies/sebastian-pc-524-2022
Low,85%,2022,"Raajahyogam","No English synopsis, No runtime, No Telugu title",1084175,http://localhost:3000/movies/raajahyogam-2022
Low,85%,2022,"#69 Samskar Colony","No English synopsis, No runtime, No Telugu title",1144991,http://localhost:3000/movies/69-samskar-colony-2022
Low,85%,2022,"Pellikuturu Party","No English synopsis, No runtime, No Telugu title",961624,http://localhost:3000/movies/pellikuturu-party-2022
Low,85%,2022,"Valliddari Madhya","No English synopsis, No runtime, No Telugu title",1061647,http://localhost:3000/movies/valliddari-madhya-2022
Low,85%,2022,"Wanted PanduGod","No English synopsis, No runtime, No Telugu title",1015581,http://localhost:3000/movies/wanted-pandugod-2022
Low,85%,2022,"One By Two","No English synopsis, No runtime, No Telugu title",965019,http://localhost:3000/movies/one-by-two-2022
Low,85%,2022,"HIT: The 2nd Case","No English synopsis, No runtime, No Telugu title",811945,http://localhost:3000/movies/hit-the-2nd-case-2022
Low,85%,2022,"Ranasthali","No English synopsis, No runtime, No Telugu title",1140883,http://localhost:3000/movies/ranasthali-2022
Low,85%,2022,"Chor Bazaar","No English synopsis, No runtime, No Telugu title",895245,http://localhost:3000/movies/chor-bazaar-2022
Low,85%,2022,"Mukhachitram","No English synopsis, No runtime, No Telugu title",1055772,http://localhost:3000/movies/mukhachitram-2022
Low,85%,2022,"Thank You","No English synopsis, No runtime, No Telugu title",902552,http://localhost:3000/movies/thank-you-2022
Low,85%,2022,"Sehari","No English synopsis, No runtime, No Telugu title",918004,http://localhost:3000/movies/sehari-2022
Low,85%,2022,"Sivudu","No English synopsis, No runtime, No Telugu title",901220,http://localhost:3000/movies/sivudu-2022
Low,85%,2022,"Son of India","No English synopsis, No runtime, No Telugu title",799397,http://localhost:3000/movies/son-of-india-2022
Low,85%,2022,"Saakini Daakini","No English synopsis, No runtime, No Telugu title",862946,http://localhost:3000/movies/saakini-daakini-2022
Low,85%,2022,"Iravatham","No English synopsis, No runtime, No Telugu title",899661,http://localhost:3000/movies/iravatham-2022
Low,85%,2022,"Swathi Muthyam","No English synopsis, No runtime, No Telugu title",900471,http://localhost:3000/movies/swathi-muthyam-2022
Low,85%,2022,"Leharaayi","No English synopsis, No runtime, No Telugu title",1034246,http://localhost:3000/movies/leharaayi-2022
Low,85%,2022,"Liger","No English synopsis, No runtime, No Telugu title",787163,http://localhost:3000/movies/liger-2022
Low,85%,2022,"Butterfly","No English synopsis, No runtime, No Telugu title",1081772,http://localhost:3000/movies/butterfly-2022
Low,85%,2022,"Ori Devuda..!","No English synopsis, No runtime, No Telugu title",896449,http://localhost:3000/movies/ori-devuda-2022
Low,85%,2022,"Balamevvadu","No English synopsis, No runtime, No Telugu title",1031224,http://localhost:3000/movies/balamevvadu-2022
Low,85%,2022,"Korameenu","No English synopsis, No runtime, No Telugu title",1069123,http://localhost:3000/movies/korameenu-2022
Low,85%,2022,"Rowdy Boys","No English synopsis, No runtime, No Telugu title",894755,http://localhost:3000/movies/rowdy-boys-2022
Low,85%,2022,"Dongalunnaru Jagratha","No English synopsis, No runtime, No Telugu title",982447,http://localhost:3000/movies/dongalunnaru-jagratha-2022
Low,85%,2022,"Sammathame","No English synopsis, No runtime, No Telugu title",905606,http://localhost:3000/movies/sammathame-2022
Low,85%,2022,"Gandharwa","No English synopsis, No runtime, No Telugu title",984518,http://localhost:3000/movies/gandharwa-2022
Low,85%,2022,"Ginna","No English synopsis, No runtime, No Telugu title",999696,http://localhost:3000/movies/ginna-2022
Low,85%,2022,"Focus","No English synopsis, No runtime, No Telugu title",1040591,http://localhost:3000/movies/focus-2022
Low,85%,2022,"Bheemla Nayak","No English synopsis, No runtime, No Telugu title",811942,http://localhost:3000/movies/bheemla-nayak-2022
Low,85%,2022,"First Day First Show","No English synopsis, No runtime, No Telugu title",1018195,http://localhost:3000/movies/first-day-first-show-2022
Low,85%,2022,"The Ghost","No English synopsis, No runtime, No Telugu title",868666,http://localhost:3000/movies/the-ghost-2022
Low,85%,2022,"Niku Naku Pellanta Tom Tom Tom","No English synopsis, No runtime, No Telugu title",1223818,http://localhost:3000/movies/niku-naku-pellanta-tom-tom-tom-2022
Low,85%,2022,"Radhe Shyam","No English synopsis, No runtime, No Telugu title",673392,http://localhost:3000/movies/radhe-shyam-2022
Low,85%,2022,"Happy Birthday","No English synopsis, No runtime, No Telugu title",1010403,http://localhost:3000/movies/happy-birthday-2022
Low,85%,2022,"Jetty","No English synopsis, No runtime, No Telugu title",1031916,http://localhost:3000/movies/jetty-2022
Low,85%,2022,"Ramarao on Duty","No English synopsis, No runtime, No Telugu title",850161,http://localhost:3000/movies/ramarao-on-duty-2022
Low,85%,2022,"Bomma Blockbuster","No English synopsis, No runtime, No Telugu title",1036785,http://localhost:3000/movies/bomma-blockbuster-2022
Low,85%,2022,"Kothala Rayudu","No English synopsis, No runtime, No Telugu title",944777,http://localhost:3000/movies/kothala-rayudu-2022
Low,85%,2022,"Itlu Maredumilli Prajaneekam","No English synopsis, No runtime, No Telugu title",1030078,http://localhost:3000/movies/itlu-maredumilli-prajaneekam-2022
Low,85%,2022,"Ante... Sundaraniki!","No English synopsis, No runtime, No Telugu title",834654,http://localhost:3000/movies/ante-sundaraniki-2022
Low,85%,2022,"Sarkaru Vaari Paata","No English synopsis, No runtime, No Telugu title",784696,http://localhost:3000/movies/sarkaru-vaari-paata-2022
Low,85%,2022,"Anukoni Prayanam","No English synopsis, No runtime, No Telugu title",1034215,http://localhost:3000/movies/anukoni-prayanam-2022
Low,85%,2022,"Bangarraju","No English synopsis, No runtime, No Telugu title",865497,http://localhost:3000/movies/bangarraju-2022
Low,85%,2022,"Super Machi","No English synopsis, No runtime, No Telugu title",889595,http://localhost:3000/movies/super-machi-2022
Low,85%,2021,"Priyuraalu","No English synopsis, No runtime, No Telugu title",874789,http://localhost:3000/movies/priyuraalu-2021
Low,85%,2021,"Cauliflower","No English synopsis, No runtime, No Telugu title",903116,http://localhost:3000/movies/cauliflower-2021
Low,85%,2021,"Nootokka Jillala Andagadu","No English synopsis, No runtime, No Telugu title",870261,http://localhost:3000/movies/nootokka-jillala-andagadu-2021
Low,85%,2021,"Uppena","No English synopsis, No runtime, No Telugu title",606718,http://localhost:3000/movies/uppena-2021
Low,85%,2021,"Raja Raja Chora","No English synopsis, No runtime, No Telugu title",802735,http://localhost:3000/movies/raja-raja-chora-2021
Low,85%,2021,"1997","No English synopsis, No runtime, No Telugu title",899699,http://localhost:3000/movies/1997-2021
Low,85%,2021,"Ee Kathalo Paathralu Kalpitam","No English synopsis, No runtime, No Telugu title",811949,http://localhost:3000/movies/ee-kathalo-paathralu-kalpitam-2021
Low,85%,2021,"Super Over","No English synopsis, No runtime, No Telugu title",788902,http://localhost:3000/movies/super-over-2021
Low,85%,2021,"Thimmarusu","No English synopsis, No runtime, No Telugu title",805014,http://localhost:3000/movies/thimmarusu-2021
Low,85%,2021,"Ichata Vahanamulu Nilupa Radu","No English synopsis, No runtime, No Telugu title",795141,http://localhost:3000/movies/ichata-vahanamulu-nilupa-radu-2021
Low,85%,2021,"Naandhi","No English synopsis, No runtime, No Telugu title",782976,http://localhost:3000/movies/naandhi-2021
Low,85%,2021,"Shaadi Mubarak","No English synopsis, No runtime, No Telugu title",802592,http://localhost:3000/movies/shaadi-mubarak-2021
Low,85%,2021,"Ishq","No English synopsis, No runtime, No Telugu title",833422,http://localhost:3000/movies/ishq-2021
Low,90%,2026,"Fauji","No English synopsis, No runtime",1257973,http://localhost:3000/movies/fauji-2026
Low,90%,2026,"The Paradise","No English synopsis, No runtime, No Telugu title",1376856,http://localhost:3000/movies/the-paradise-2026
Low,90%,2026,"Rao Bahadur","No English synopsis, No runtime, No Telugu title",1443961,http://localhost:3000/movies/rao-bahadur-2026
Low,90%,2026,"Dacoit","No English synopsis, No runtime",1220522,http://localhost:3000/movies/dacoit-2026
Low,90%,2026,"Alcohol","No English synopsis, No runtime, No Telugu title",1403166,http://localhost:3000/movies/alcohol-2026
Low,90%,2026,"Spirit","No English synopsis, No runtime, No Telugu title",1022789,http://localhost:3000/movies/spirit
Low,90%,2026,"Peddi","No English synopsis, No runtime",1057265,http://localhost:3000/movies/peddi-2026
Low,90%,2026,"Swayambhu","No English synopsis, No runtime, No Telugu title",1177134,http://localhost:3000/movies/swayambhu-2026
Low,90%,2026,"The Raja Saab","No English synopsis, No runtime",1022453,http://localhost:3000/movies/the-raja-saab-2026
Low,90%,2026,"Dragon","No English synopsis, No runtime",645708,http://localhost:3000/movies/dragon-ntr-2026
Low,90%,2025,"Anaganaga","No English synopsis, No runtime, No Telugu title",1457310,http://localhost:3000/movies/anaganaga-2025
Low,90%,2025,"The Great Pre-Wedding Show","No English synopsis, No runtime, No Telugu title",1574296,http://localhost:3000/movies/the-great-pre-wedding-show-2025
Low,90%,2025,"Shambhala","No English synopsis, No runtime, No Telugu title",1531435,http://localhost:3000/movies/shambhala-2025
Low,90%,2025,"Gandhi Tatha Chettu","No English synopsis, No runtime, No Telugu title",1417308,http://localhost:3000/movies/gandhi-tatha-chettu-2025
Low,90%,2025,"Daksha: The Deadly Conspiracy","No English synopsis, No runtime, No Telugu title",1006780,http://localhost:3000/movies/daksha-the-deadly-conspiracy-2025
Low,90%,2025,"Shivangi","No English synopsis, No runtime, No Telugu title",1443590,http://localhost:3000/movies/shivangi-2025
Low,90%,2025,"Paanch Minar","No English synopsis, No runtime, No Telugu title",1585219,http://localhost:3000/movies/paanch-minar-2025
Low,90%,2025,"Oh Bhama Ayyo Rama","No English synopsis, No runtime, No Telugu title",1439068,http://localhost:3000/movies/oh-bhama-ayyo-rama-2025
Low,90%,2025,"Mokshapatam","No English synopsis, No runtime, No Telugu title",1417846,http://localhost:3000/movies/mokshapatam-2025
Low,90%,2025,"Ari: My Name is Nobody","No English synopsis, No runtime, No Telugu title",1037209,http://localhost:3000/movies/ari-my-name-is-nobody-2025
Low,90%,2025,"Baapu","No English synopsis, No runtime, No Telugu title",1436664,http://localhost:3000/movies/baapu-2025
Low,90%,2025,"Oka Pathakam Prakaaram","No English synopsis, No runtime, No Telugu title",1463175,http://localhost:3000/movies/oka-pathakam-prakaaram-2025
Low,90%,2025,"Mazaka","No English synopsis, No runtime, No Telugu title",1418436,http://localhost:3000/movies/mazaka-2025
Low,90%,2025,"Jack","No English synopsis, No runtime, No Telugu title",184,http://localhost:3000/movies/jack-2025
Low,90%,2025,"Ghaati","No English synopsis, No runtime, No Telugu title",1249926,http://localhost:3000/movies/ghaati-2025
Low,90%,2025,"Guard: Revenge for Love","No English synopsis, No backdrop, No runtime",1234172,http://localhost:3000/movies/guard-2025
Low,90%,2025,"Neeli Megha Shyama","No English synopsis, No runtime, No Telugu title",1414404,http://localhost:3000/movies/neeli-megha-shyama-2025
Low,90%,2025,"Dear Uma","No English synopsis, No runtime, No Telugu title",1497222,http://localhost:3000/movies/dear-uma-2025
Low,90%,2025,"Arjun Chakravarthy","No English synopsis, No runtime, No Telugu title",1541316,http://localhost:3000/movies/arjun-chakravarthy-2025
Low,90%,2025,"The 100","No English synopsis, No runtime, No Telugu title",1503551,http://localhost:3000/movies/the-100-2025
Low,90%,2025,"28 Degree Celsius","No English synopsis, No runtime, No Telugu title",586369,http://localhost:3000/movies/28-degree-celsius-2025
Low,90%,2025,"Kannappa","No English synopsis, No runtime, No Telugu title",1232232,http://localhost:3000/movies/kannappa-2025
Low,90%,2025,"Subham","No English synopsis, No runtime, No Telugu title",1449364,http://localhost:3000/movies/subham-2025
Low,90%,2025,"Uppu Kappurambu","No English synopsis, No runtime, No Telugu title",1262548,http://localhost:3000/movies/uppu-kappurambu-2025
Low,90%,2025,"Oka Brundavanam","No English synopsis, No runtime, No Telugu title",1501237,http://localhost:3000/movies/oka-brundavanam-2025
Low,90%,2025,"K-Ramp","No English synopsis, No runtime, No Telugu title",1428278,http://localhost:3000/movies/k-ramp-2025
Low,90%,2025,"Dhandoraa","No English synopsis, No runtime, No Telugu title",1600883,http://localhost:3000/movies/dhandoraa-2025
Low,90%,2025,"(MAD)²","No English synopsis, No runtime, No Telugu title",1359490,http://localhost:3000/movies/mad-2025
Low,90%,2025,"Pelli Kaani Prasad","No English synopsis, No runtime, No Telugu title",1449928,http://localhost:3000/movies/pelli-kaani-prasad-2025
Low,90%,2025,"Kingdom","No English synopsis, No runtime, No Telugu title",1541051,http://localhost:3000/movies/kingdom-2025
Low,90%,2025,"Baahubali: The Epic","No English synopsis, No runtime, No Telugu title",1511417,http://localhost:3000/movies/baahubali-the-epic-2025
Low,90%,2025,"Police Vari Heccharika","No English synopsis, No runtime, No Telugu title",884003,http://localhost:3000/movies/police-vari-heccharika-2025
Low,90%,2025,"Mowgli","No English synopsis, No runtime, No Telugu title",1417743,http://localhost:3000/movies/mowgli-2025
Low,90%,2025,"Junior","No English synopsis, No runtime, No Telugu title",1571241,http://localhost:3000/movies/junior-2025
Low,90%,2025,"Show Time","No English synopsis, No runtime, No Telugu title",1508889,http://localhost:3000/movies/show-time-2025
Low,90%,2025,"Ilanti Cinema Meereppudu Chusundaru","No English synopsis, No runtime, No Telugu title",1543431,http://localhost:3000/movies/ilanti-cinema-meereppudu-chusundaru-2025
Low,90%,2025,"Meghalu Cheppina Prema Katha","No English synopsis, No runtime, No Telugu title",1552492,http://localhost:3000/movies/meghalu-cheppina-prema-katha-2025
Low,90%,2025,"Kishkindhapuri","No English synopsis, No runtime, No Telugu title",1439747,http://localhost:3000/movies/kishkindhapuri-2025
Low,90%,2025,"Tuk Tuk","No English synopsis, No runtime, No Telugu title",1442486,http://localhost:3000/movies/tuk-tuk-2025
Low,90%,2025,"Santhana Prapthirasthu","No English synopsis, No runtime, No Telugu title",1417854,http://localhost:3000/movies/santhana-prapthirasthu-2025
Low,90%,2025,"Premistunnaa","No English synopsis, No runtime, No Telugu title",1579304,http://localhost:3000/movies/premistunnaa-2025
Low,90%,2025,"Daaku Maharaaj","No English synopsis, No runtime, No Telugu title",1202235,http://localhost:3000/movies/daaku-maharaaj-2025
Low,90%,2025,"Paradha","No English synopsis, No runtime, No Telugu title",1280611,http://localhost:3000/movies/paradha-2025
Low,90%,2025,"Telusu Kada","No English synopsis, No runtime, No Telugu title",1229947,http://localhost:3000/movies/telusu-kada-2025
Low,90%,2025,"Little Hearts","No English synopsis, No runtime, No Telugu title",1440700,http://localhost:3000/movies/little-hearts-2025
Low,90%,2025,"Jatadhara","No English synopsis, No runtime, No Telugu title",1444973,http://localhost:3000/movies/jatadhara-2025
Low,90%,2025,"Ramam Raghavam","No English synopsis, No runtime, No Telugu title",1436660,http://localhost:3000/movies/ramam-raghavam-2025
Low,90%,2025,"Blind Spot","No English synopsis, No runtime, No Telugu title",1479860,http://localhost:3000/movies/blind-spot-2025
Low,90%,2025,"Laila","No English synopsis, No runtime, No Telugu title",1403735,http://localhost:3000/movies/laila-2025
Low,90%,2025,"Game Changer","No English synopsis, No runtime, No Telugu title",811944,http://localhost:3000/movies/game-changer-2025
Low,90%,2025,"Premante","No English synopsis, No runtime, No Telugu title",1425233,http://localhost:3000/movies/premante-2025
Low,90%,2025,"Kuberaa","No English synopsis, No runtime, No Telugu title",1171101,http://localhost:3000/movies/kuberaa-2025
Low,90%,2025,"Robinhood","No English synopsis, No runtime, No Telugu title",1120762,http://localhost:3000/movies/robinhood-2025
Low,90%,2025,"Thala","No English synopsis, No runtime, No Telugu title",1446069,http://localhost:3000/movies/thala-2025
Low,90%,2025,"#Single","No English synopsis, No runtime, No Telugu title",1428301,http://localhost:3000/movies/single-2025
Low,90%,2025,"Solo Boy","No English synopsis, No runtime, No Telugu title",1507617,http://localhost:3000/movies/solo-boy-2025
Low,90%,2025,"Odela 2","No English synopsis, No runtime, No Telugu title",1257693,http://localhost:3000/movies/odela-2-2025
Low,90%,2025,"11:11","No English synopsis, No runtime, No Telugu title",1605210,http://localhost:3000/movies/1111-2025
Low,90%,2025,"Bhavani Ward 1997","No English synopsis, No runtime, No Telugu title",1484827,http://localhost:3000/movies/bhavani-ward-1997-2025
Low,90%,2025,"12A Railway Colony","No English synopsis, No runtime, No Telugu title",1450340,http://localhost:3000/movies/12a-railway-colony-2025
Low,90%,2025,"Akhanda 2: Thaandavam","No English synopsis, No runtime, No Telugu title",1372588,http://localhost:3000/movies/akhanda-2-thaandavam-2025
Low,90%,2025,"The Girlfriend","No English synopsis, No runtime, No Telugu title",1196348,http://localhost:3000/movies/the-girlfriend-2025
Low,90%,2025,"Mirai","No English synopsis, No runtime, No Telugu title",1222479,http://localhost:3000/movies/mirai-2025
Low,90%,2025,"Chaurya Paatam","No English synopsis, No runtime, No Telugu title",1472031,http://localhost:3000/movies/chaurya-paatam-2025
Low,90%,2025,"Andhra King Taluka","No English synopsis, No runtime, No Telugu title",1407437,http://localhost:3000/movies/andhra-king-taluka-2025
Low,90%,2024,"The Birthday Boy","No English synopsis, No runtime, No Telugu title",1319112,http://localhost:3000/movies/the-birthday-boy-2024
Low,90%,2024,"Sarangadhariya","No English synopsis, No runtime, No Telugu title",1340378,http://localhost:3000/movies/sarangadhariya-2024
Low,90%,2024,"Bhimaa","No English synopsis, No runtime, No Telugu title",1226886,http://localhost:3000/movies/bhimaa-2024
Low,90%,2024,"Roti Kapda Romance","No English synopsis, No runtime, No Telugu title",1391033,http://localhost:3000/movies/roti-kapda-romance-2024
Low,90%,2024,"Purushothamudu","No English synopsis, No runtime, No Telugu title",1321718,http://localhost:3000/movies/purushothamudu-2024
Low,90%,2024,"Sriranga Neethulu","No English synopsis, No runtime, No Telugu title",1274480,http://localhost:3000/movies/sriranga-neethulu-2024
Low,90%,2024,"Alanaati Ramachandrudu","No English synopsis, No runtime, No Telugu title",1325057,http://localhost:3000/movies/alanaati-ramachandrudu-2024
Low,90%,2024,"Music Shop Murthy","No English synopsis, No runtime, No Telugu title",1304474,http://localhost:3000/movies/music-shop-murthy-2024
Low,90%,2024,"Yevam","No English synopsis, No runtime, No Telugu title",1052300,http://localhost:3000/movies/yevam-2024
Low,90%,2024,"Viraaji","No English synopsis, No runtime, No Telugu title",1324663,http://localhost:3000/movies/viraaji-2024
Low,90%,2024,"Eesaraina!?","No English synopsis, No runtime, No Telugu title",1495040,http://localhost:3000/movies/eesaraina-2024
Low,90%,2024,"Guntur Kaaram","No English synopsis, No runtime, No Telugu title",868660,http://localhost:3000/movies/guntur-kaaram-2024
Low,90%,2024,"Lucky Baskhar","No English synopsis, No runtime, No Telugu title",1239511,http://localhost:3000/movies/lucky-baskhar-2024
Low,90%,2024,"Sandeham","No English synopsis, No runtime, No Telugu title",1394454,http://localhost:3000/movies/sandeham-2024
Low,90%,2024,"Parakramam","No English synopsis, No runtime, No Telugu title",1337831,http://localhost:3000/movies/parakramam-2024
Low,90%,2024,"LifeStories","No English synopsis, No runtime, No Telugu title",1341441,http://localhost:3000/movies/lifestories-2024
Low,90%,2024,"Ambajipeta Marriage Band","No English synopsis, No runtime, No Telugu title",1190968,http://localhost:3000/movies/ambajipeta-marriage-band-2024
Low,90%,2024,"Tenant","No English synopsis, No runtime, No Telugu title",1392010,http://localhost:3000/movies/tenant-2024
Low,90%,2024,"Valari","No English synopsis, No runtime, No Telugu title",1254651,http://localhost:3000/movies/valari-2024
Low,90%,2024,"Market Mahalakshmi","No English synopsis, No runtime, No Telugu title",1259884,http://localhost:3000/movies/market-mahalakshmi-2024
Low,90%,2024,"Operation Raavan","No English synopsis, No runtime, No Telugu title",1381727,http://localhost:3000/movies/operation-raavan-2024
Low,90%,2024,"Sundaram Master","No English synopsis, No runtime, No Telugu title",1247498,http://localhost:3000/movies/sundaram-master-2024
Low,90%,2024,"Pekamedalu","No English synopsis, No runtime, No Telugu title",1317583,http://localhost:3000/movies/pekamedalu-2024
Low,90%,2024,"Love Me If You Dare","No English synopsis, No runtime, No Telugu title",1293900,http://localhost:3000/movies/love-me-if-you-dare-2024
Low,90%,2024,"Crime Reel","No English synopsis, No runtime, No Telugu title",1319148,http://localhost:3000/movies/crime-reel-2024
Low,90%,2024,"Happy Ending","No English synopsis, No runtime, No Telugu title",1283764,http://localhost:3000/movies/happy-ending-2024
Low,90%,2024,"Gaami","No English synopsis, No runtime, No Telugu title",886385,http://localhost:3000/movies/gaami-2024
Low,90%,2024,"Sabari","No English synopsis, No runtime, No Telugu title",1030060,http://localhost:3000/movies/sabari-2024
Low,90%,2024,"Vey Dharuvey","No English synopsis, No runtime, No Telugu title",1262003,http://localhost:3000/movies/vey-dharuvey-2024
Low,90%,2024,"Average Student Nani","No English synopsis, No runtime, No Telugu title",1324235,http://localhost:3000/movies/average-student-nani-2024
Low,90%,2024,"Rakshana","No English synopsis, No runtime, No Telugu title",1302212,http://localhost:3000/movies/rakshana-2024
Low,90%,2024,"Masthu Shades Unnai Ra","No English synopsis, No runtime, No Telugu title",1249815,http://localhost:3000/movies/masthu-shades-unnai-ra-2024
Low,90%,2024,"Mix Up","No English synopsis, No runtime, No Telugu title",1259399,http://localhost:3000/movies/mix-up-2024
Low,90%,2024,"Gangs of Godavari","No English synopsis, No runtime, No Telugu title",1171693,http://localhost:3000/movies/gangs-of-godavari-2024
Low,90%,2024,"Bootcut Balaraju","No English synopsis, No runtime, No Telugu title",1238031,http://localhost:3000/movies/bootcut-balaraju-2024
Low,90%,2024,"Bharathanatyam","No English synopsis, No runtime, No Telugu title",1192006,http://localhost:3000/movies/bharathanatyam-2024
Low,90%,2024,"Harom Hara","No English synopsis, No runtime, No Telugu title",1040718,http://localhost:3000/movies/harom-hara-2024
Low,90%,2024,"Aarambham","No English synopsis, No runtime, No Telugu title",1288304,http://localhost:3000/movies/aarambham-2024
Low,90%,2024,"The Family Star","No English synopsis, No runtime, No Telugu title",1141320,http://localhost:3000/movies/the-family-star-2024
Low,90%,2024,"Hanu-man","No English synopsis, No runtime, No Telugu title",869760,http://localhost:3000/movies/hanu-man-2024
Low,90%,2024,"Pottel","No English synopsis, No runtime, No Telugu title",1375013,http://localhost:3000/movies/pottel-2024
Low,90%,2024,"Raju Yadav","No English synopsis, No runtime, No Telugu title",1318310,http://localhost:3000/movies/raju-yadav-2024
Low,90%,2024,"Sheeshmahal","No English synopsis, No runtime, No Telugu title",563152,http://localhost:3000/movies/sheeshmahal-2024
Low,90%,2024,"Gam Gam Ganesha","No English synopsis, No runtime, No Telugu title",956704,http://localhost:3000/movies/gam-gam-ganesha-2024
Low,90%,2024,"Eagle","No English synopsis, No runtime, No Telugu title",1047988,http://localhost:3000/movies/eagle-2024
Low,90%,2024,"Sarkaaru Noukari","No English synopsis, No runtime, No Telugu title",1229853,http://localhost:3000/movies/sarkaaru-noukari-2024
Low,90%,2024,"Kismat","No English synopsis, No runtime, No Telugu title",1192004,http://localhost:3000/movies/kismat-2024
Low,90%,2024,"Committee Kurrollu","No English synopsis, No runtime, No Telugu title",1327213,http://localhost:3000/movies/committee-kurrollu-2024
Low,90%,2024,"Bachhala Malli","No English synopsis, No runtime, No Telugu title",1399790,http://localhost:3000/movies/bachhala-malli-2024
Low,90%,2024,"Drinker Sai","No English synopsis, No runtime, No Telugu title",1407473,http://localhost:3000/movies/drinker-sai-2024
Low,90%,2024,"RRR: Behind & Beyond","No English synopsis, No runtime, No Telugu title",1400515,http://localhost:3000/movies/rrr-behind-and-beyond-2024
Low,90%,2024,"Devara: Part 1","No English synopsis, No runtime, No Telugu title",811941,http://localhost:3000/movies/devara-part-1-2024
Low,90%,2024,"Buddy","No English synopsis, No runtime, No Telugu title",1230407,http://localhost:3000/movies/buddy-2024
Low,90%,2024,"Double Engine","No English synopsis, No runtime, No Telugu title",1026439,http://localhost:3000/movies/double-engine-2024
Low,90%,2024,"Aa Okkati Adakku","No English synopsis, No runtime, No Telugu title",1240173,http://localhost:3000/movies/aa-okkati-adakku-2024
Low,90%,2024,"Saripodhaa Sanivaaram","No English synopsis, No runtime, No Telugu title",1194915,http://localhost:3000/movies/saripodhaa-sanivaaram-2024
Low,90%,2024,"Saindhav","No English synopsis, No runtime, No Telugu title",1089737,http://localhost:3000/movies/saindhav-2024
Low,90%,2024,"Theppa Samudram","No English synopsis, No runtime, No Telugu title",1281743,http://localhost:3000/movies/theppa-samudram-2024
Low,90%,2024,"Leela Vinodam","No English synopsis, No runtime, No Telugu title",1396917,http://localhost:3000/movies/leela-vinodam-2024
Low,90%,2024,"Zebra","No English synopsis, No runtime, No Telugu title",1407977,http://localhost:3000/movies/zebra-2024
Low,90%,2024,"Satyabhama","No English synopsis, No runtime, No Telugu title",1177157,http://localhost:3000/movies/satyabhama-2024
Low,90%,2023,"Adipurush","No English synopsis, No backdrop, No runtime",734253,http://localhost:3000/movies/adipurush-2023
Low,90%,2022,"F3: Fun and Frustration","No English synopsis, No runtime, No Telugu title",802065,http://localhost:3000/movies/f3-fun-and-frustration-2022
Low,90%,2022,"Ammu","No English synopsis, No runtime",968732,http://localhost:3000/movies/ammu-2022
Low,90%,2022,"RRR","No English synopsis, No runtime",579974,http://localhost:3000/movies/rrr
