slug	title_en	title_te	year	director	tmdb_id	has_poster	has_synopsis	url
anuraga-devatha-1982	Anuraga Devatha		1982	Dasari Narayana Rao		YES	YES	http://localhost:3000/movies/anuraga-devatha-1982
gopala-krishnudu-1982	Gopala Krishnudu		1982	K Vasu		YES	YES	http://localhost:3000/movies/gopala-krishnudu-1982
subhalekha-1982	Subhalekha		1982	K. Viswanath	267687	YES	YES	http://localhost:3000/movies/subhalekha-1982
illanta-sandadi-1982	Illanta Sandadi		1982	Relangi Narasimha Rao	279344	NO	YES	http://localhost:3000/movies/illanta-sandadi-1982
billa-ranga-1982	Billa Ranga		1982	K.S.R. Das	267689	YES	YES	http://localhost:3000/movies/billa-ranga-1982
manchu-pallaki-1982	Manchu Pallaki		1982	Vamsy	279346	YES	YES	http://localhost:3000/movies/manchu-pallaki-1982
sitadevi-1982	Sitadevi		1982	Eranki Sharma	938161	YES	YES	http://localhost:3000/movies/sitadevi-1982
idi-pellantara-1982	Idi Pellantara		1982	Vijay Bhaskar	1536091	YES	YES	http://localhost:3000/movies/idi-pellantara-1982
jaggu-1982	Jaggu		1982	P. Sambasiva Rao	114998	YES	YES	http://localhost:3000/movies/jaggu-1982
intlo-ramayya-veedhilo-krishnayya-1982	Intlo Ramayya Veedhilo Krishnayya		1982	Kodi Ramakrishna	114983	YES	YES	http://localhost:3000/movies/intlo-ramayya-veedhilo-krishnayya-1982
justice-chowdhary-1982	Justice Chowdhary		1982	K. Vasu	86141	YES	YES	http://localhost:3000/movies/justice-chowdhary-1982
bobbili-puli-1982	Bobbili Puli		1982	Dasari Narayana Rao	85954	YES	YES	http://localhost:3000/movies/bobbili-puli-1982
thanikattu-raja-1982	Thanikattu Raja		1982	V. C. Guhanathan		YES	YES	http://localhost:3000/movies/thanikattu-raja-1982
prema-nakshathram-1982	Prema Nakshathram		1982	P. Sambasiva Rao		NO	YES	http://localhost:3000/movies/prema-nakshathram-1982
ee-charitra-ae-sirato-1982	Ee Charitra Ae Sirato		1982	Vejalla Satyanarayana		NO	YES	http://localhost:3000/movies/ee-charitra-ae-sirato-1982
cancer-sukhavyadhulu-1982	Cancer-Sukhavyadhulu		1982	M. Prabhakar Reddy		NO	YES	http://localhost:3000/movies/cancer-sukhavyadhulu-1982
doctor-cine-actor-1982	Doctor Cine Actor		1982	Vijaya Nirmala		YES	YES	http://localhost:3000/movies/doctor-cine-actor-1982
bangaru-bhoomi-1982	Bangaru Bhoomi		1982	P. Chandrasekhara Reddy	1605236	YES	YES	http://localhost:3000/movies/bangaru-bhoomi-1982
bandhalu-anubandhalu-1982	Bandhalu Anubandhalu		1982	Bhargava	318855	YES	YES	http://localhost:3000/movies/bandhalu-anubandhalu-1982
emandoyi-srimathigaru-1982	Emandoyi Srimathigaru		1982	K. Vasu		NO	YES	http://localhost:3000/movies/emandoyi-srimathigaru-1982
raaga-deepam-1982	Raaga Deepam		1982	A Kodandarami Reddy		YES	YES	http://localhost:3000/movies/raaga-deepam-1982
illanta-sandadi-1982	Illanta Sandadi		1982	Relangi Narasimha Rao	279344	NO	YES	http://localhost:3000/movies/illanta-sandadi-1982
iddaru-kodukulu-1982	Iddaru Kodukulu		1982	Dadasaheb Torne		NO	YES	http://localhost:3000/movies/iddaru-kodukulu-1982
subhalekha-1982	Subhalekha		1982	K. Viswanath	267687	YES	YES	http://localhost:3000/movies/subhalekha-1982
dhavala-satyam-1982	Dhavala Satyam		1982	K. Vasu		YES	YES	http://localhost:3000/movies/dhavala-satyam-1982
devadas-kanakala-1982	Devadas Kanakala		1982	R. Suresh Varma		NO	YES	http://localhost:3000/movies/devadas-kanakala-1982
maro-malupu-1982	Maro Malupu		1982	K. Balachander		YES	YES	http://localhost:3000/movies/maro-malupu-1982
mondi-ghatam-1982	Mondi Ghatam		1982	Vamsy	279346	YES	YES	http://localhost:3000/movies/mondi-ghatam-1982
bangaru-kanuka-1982	Bangaru Kanuka		1982	Vamsy	518991	YES	YES	http://localhost:3000/movies/bangaru-kanuka-1982
krishnarajunulu-1982	Krishnarajunulu		1982	Dasari Narayana Rao	1605246	NO	YES	http://localhost:3000/movies/krishnarajunulu-1982
pelleedu-pillalu-1982	Pelleedu Pillalu		1982	Bapu	518992	YES	YES	http://localhost:3000/movies/pelleedu-pillalu-1982
doctor-malathi-1982	Doctor Malathi		1982	K. Vasu		NO	YES	http://localhost:3000/movies/doctor-malathi-1982
ekalavya-1982	Ekalavya		1982	K. Balachander		NO	YES	http://localhost:3000/movies/ekalavya-1982
vamsy-1982	Vamsy		1982	Kodi Ramakrishna		NO	YES	http://localhost:3000/movies/vamsy-1982
pagabattina-simham-1982	Pagabattina Simham		1982	P. Chandrasekhara Reddy		YES	YES	http://localhost:3000/movies/pagabattina-simham-1982
chinna-mul-peria-mul-1982	Chinna Mul Peria Mul		1982	N. S. Rajbharath		YES	YES	http://localhost:3000/movies/chinna-mul-peria-mul-1982
chilipi-chinnodu-1982	Chilipi Chinnodu		1982	K. Vasu		NO	YES	http://localhost:3000/movies/chilipi-chinnodu-1982
bangaru-koduku-1982	Bangaru Koduku		1982	K.S.R. Das	1605240	YES	YES	http://localhost:3000/movies/bangaru-koduku-1982
vamsha-gowravam-1982	Vamsha Gowravam		1982	Dasari Narayana Rao		NO	YES	http://localhost:3000/movies/vamsha-gowravam-1982
bangaru-bhoomi-1982	Bangaru Bhoomi		1982	P. Chandrasekhara Reddy	1605236	YES	YES	http://localhost:3000/movies/bangaru-bhoomi-1982
yuvaraju-1982	Yuvaraju		1982	Dasari Narayana Rao	626994	NO	YES	http://localhost:3000/movies/yuvaraju-1982
nireekshana-1982	Nireekshana		1982	Balu Mahendra	450178	YES	YES	http://localhost:3000/movies/nireekshana-1982
eenadu-1982	Eenadu		1982	K. Viswanath		YES	YES	http://localhost:3000/movies/eenadu-1982
emandoyi-srimathigaru-1982	Emandoyi Srimathigaru		1982	K. Vasu		NO	YES	http://localhost:3000/movies/emandoyi-srimathigaru-1982
dil-e-nadaan-1982	Dil-E-Nadaan		1982	C. V. Sridhar	514727	NO	YES	http://localhost:3000/movies/dil-e-nadaan-1982
trisulam-1982	Trisulam		1982	K. Vasu		YES	YES	http://localhost:3000/movies/trisulam-1982
bobbili-puli-1982	Bobbili Puli		1982	Dasari Narayana Rao	85954	YES	YES	http://localhost:3000/movies/bobbili-puli-1982
kaamchor-1982	Kaamchor		1982	K. Viswanath	306417	NO	YES	http://localhost:3000/movies/kaamchor-1982
gopala-krishnudu-1982	Gopala Krishnudu		1982	K Vasu		YES	YES	http://localhost:3000/movies/gopala-krishnudu-1982
karaikkal-ammaiyar-1982	Karaikkal Ammaiyar		1982	A.P. Nagarajan		YES	YES	http://localhost:3000/movies/karaikkal-ammaiyar-1982
bandhalu-anubandhalu-1982	Bandhalu Anubandhalu		1982	Bhargava	318855	YES	YES	http://localhost:3000/movies/bandhalu-anubandhalu-1982
ee-charitra-ae-sirato-1982	Ee Charitra Ae Sirato		1982	Vejalla Satyanarayana		NO	YES	http://localhost:3000/movies/ee-charitra-ae-sirato-1982
shamshare-shankar-1982	Shamshare Shankar		1982	K.S.R. Das		NO	YES	http://localhost:3000/movies/shamshare-shankar-1982
prema-nakshathram-1982	Prema Nakshathram		1982	P. Sambasiva Rao		NO	YES	http://localhost:3000/movies/prema-nakshathram-1982
jagannatha-radhachakralu-1982	Jagannatha Radhachakralu		1982	V. Madhusudhan Rao		NO	YES	http://localhost:3000/movies/jagannatha-radhachakralu-1982
inikkum-ilamai-1982	Inikkum Ilamai		1982	M		YES	YES	http://localhost:3000/movies/inikkum-ilamai-1982
ranganayaki-1982	Ranganayaki		1982	T. Krishna	308008	YES	YES	http://localhost:3000/movies/ranganayaki-1982
justice-chowdhary-1982	Justice Chowdhary		1982	K. Vasu	86141	YES	YES	http://localhost:3000/movies/justice-chowdhary-1982
propakari-papanna-1982	Propakari Papanna		1982	Dasari Narayana Rao		NO	YES	http://localhost:3000/movies/propakari-papanna-1982
pralaya-rudrudu-1982	Pralaya Rudrudu		1982	A. Kodandarami Reddy		YES	YES	http://localhost:3000/movies/pralaya-rudrudu-1982
justice-chowdary-1982	Justice Chowdary		1982	K. Vasu		YES	YES	http://localhost:3000/movies/justice-chowdary-1982
gruha-pravesam-1982	Gruha Pravesam		1982	Bhagyaraj		YES	YES	http://localhost:3000/movies/gruha-pravesam-1982
nalugu-stambalata-1982	Nalugu Stambalata		1982	Jandhyala	579458	YES	YES	http://localhost:3000/movies/nalugu-stambalata-1982
poola-pallaki-1982	Poola Pallaki		1982	K. Vasu		NO	YES	http://localhost:3000/movies/poola-pallaki-1982
telugunaadu-1982	Telugunaadu		1982	K. Vasu		YES	YES	http://localhost:3000/movies/telugunaadu-1982
radha-my-darling-1982	Radha My Darling		1982	B. Bhaskara Rao	279347	YES	YES	http://localhost:3000/movies/radha-my-darling-1982
vayyari-bhamalu-vagalamari-bhartalu-1982	Vayyari Bhamalu Vagalamari Bhartalu		1982	Katta Subba Rao	517718	YES	YES	http://localhost:3000/movies/vayyari-bhamalu-vagalamari-bhartalu-1982
jeevitha-ratham-1981	Jeevitha Ratham		1981	B Bhaskara Rao		NO	YES	http://localhost:3000/movies/jeevitha-ratham-1981
siddhalingeshwara-mahima-1981	Siddhalingeshwara Mahima		1981	B. Subba Rao		NO	YES	http://localhost:3000/movies/siddhalingeshwara-mahima-1981
alludugaru-zindabad-1981	Alludugaru Zindabad		1981	K. Vasu		NO	YES	http://localhost:3000/movies/alludugaru-zindabad-1981
ragile-jwala-1981	Ragile Jwala		1981	K. Raghavendra Rao		YES	YES	http://localhost:3000/movies/ragile-jwala-1981
aadavaallu-meeku-joharlu-1981	Aadavaallu Meeku Joharlu		1981	K. Balachander		NO	NO	http://localhost:3000/movies/aadavaallu-meeku-joharlu-1981
jathagadu-1981	Jathagadu		1981	S.D. Lal	308048	NO	YES	http://localhost:3000/movies/jathagadu-1981
premabhishekam-1981	Premabhishekam		1981	Dasari Narayana Rao		YES	YES	http://localhost:3000/movies/premabhishekam-1981
satyabhama-1981	Satyabhama		1981	Suman Chikkala and produced by Sashi Kiran Tikka	1177157	YES	YES	http://localhost:3000/movies/satyabhama-1981
deiva-thirumanangal-1981	Deiva Thirumanangal		1981	P. Neelakantan	509867	YES	YES	http://localhost:3000/movies/deiva-thirumanangal-1981
47-rojulu-1981	47 Rojulu		1981	K. Balachander		NO	NO	http://localhost:3000/movies/47-rojulu-1981
chattaniki-kallu-levu-1981	Chattaniki Kallu Levu		1981	S. A. Chandrasekhar	114993	YES	YES	http://localhost:3000/movies/chattaniki-kallu-levu-1981
tyagayya-1981	Tyagayya		1981	Bapu		YES	YES	http://localhost:3000/movies/tyagayya-1981
srirasthu-subhamasthu-1981	Srirasthu Subhamasthu		1981	Parvataneni Sambasiva Rao	320389	YES	YES	http://localhost:3000/movies/srirasthu-subhamasthu-1981
gaja-donga-1981	Gaja Donga		1981	K. Raghavendra Rao	304206	YES	YES	http://localhost:3000/movies/gaja-donga-1981
rahasya-gudachari-1981	Rahasya Gudachari		1981	K.S.R. Das	1102488	YES	YES	http://localhost:3000/movies/rahasya-gudachari-1981
erra-mallelu-1981	Erra Mallelu		1981	K. Vasu		YES	YES	http://localhost:3000/movies/erra-mallelu-1981
rani-kasula-rangamma-1981	Rani Kasula Rangamma		1981	T. L. V. Prasad	1238540	YES	YES	http://localhost:3000/movies/rani-kasula-rangamma-1981
saptapadi-1981	Saptapadi		1981	K. Vasu		YES	YES	http://localhost:3000/movies/saptapadi-1981
kondaveeti-simham-1981	Kondaveeti Simham		1981	Krasna	86136	YES	YES	http://localhost:3000/movies/kondaveeti-simham-1981
prema-mandiram-1981	Prema Mandiram		1981	K. Vasu		YES	YES	http://localhost:3000/movies/prema-mandiram-1981
aggi-ravva-1981	Aggi Ravva		1981	Kodandarami Reddy		YES	YES	http://localhost:3000/movies/aggi-ravva-1981
kirayi-rowdylu-1981	Kirayi Rowdylu		1981	A. Kodandarami Reddy	114994	YES	YES	http://localhost:3000/movies/kirayi-rowdylu-1981
thyagayya-1981	Thyagayya		1981	Bapu	362564	YES	YES	http://localhost:3000/movies/thyagayya-1981
prema-simhasanam-1981	Prema Simhasanam		1981	Kodandarami Reddy		YES	YES	http://localhost:3000/movies/prema-simhasanam-1981
gadasari-atha-sogasari-kodalu-1981	Gadasari Atha Sogasari Kodalu		1981	K. Kattubadi		YES	YES	http://localhost:3000/movies/gadasari-atha-sogasari-kodalu-1981
priya-1981	Priya		1981	Spencer		YES	YES	http://localhost:3000/movies/priya-1981
nenjile-thunivirunthal-1981	Nenjile Thunivirunthal		1981	S. A. Chandrasekhar	882110	NO	YES	http://localhost:3000/movies/nenjile-thunivirunthal-1981
agni-poolu-1981	Agni Poolu		1981	K		YES	YES	http://localhost:3000/movies/agni-poolu-1981
parvathi-parameswarulu-1981	Parvathi Parameswarulu		1981	M. S. Kota Reddy	417242	YES	YES	http://localhost:3000/movies/parvathi-parameswarulu-1981
bala-nagamma-1981	Bala Nagamma		1981	K		YES	YES	http://localhost:3000/movies/bala-nagamma-1981
kotha-jeevithalu-1981	Kotha Jeevithalu		1981	K. Balachander	995896	YES	YES	http://localhost:3000/movies/kotha-jeevithalu-1981
netrikan-1981	Netrikan		1981	S. P. Muthuraman	66295	NO	YES	http://localhost:3000/movies/netrikan-1981
babulugaadi-debba-1981	Babulugaadi Debba		1981	K. Vasu		YES	YES	http://localhost:3000/movies/babulugaadi-debba-1981
ooruki-monagadu-1981	Ooruki Monagadu		1981	K. Vasu		YES	YES	http://localhost:3000/movies/ooruki-monagadu-1981
prema-kanuka-1980	Prema Kanuka		1981	K. Vasu		YES	YES	http://localhost:3000/movies/prema-kanuka-1980
aakali-rajyam-1981	Aakali Rajyam		1981	K. Balachander		YES	YES	http://localhost:3000/movies/aakali-rajyam-1981
simhada-mari-sainya-1981	Simhada Mari Sainya		1981	S. V. Rajendra Singh Babu	276396	YES	YES	http://localhost:3000/movies/simhada-mari-sainya-1981
todu-dongalu-1981	Todu Dongalu		1981	K. Vasu	279353	YES	YES	http://localhost:3000/movies/todu-dongalu-1981
bhoga-bagyalu-1981	Bhoga Bagyalu		1981	P. Chandrasekhara Reddy		NO	YES	http://localhost:3000/movies/bhoga-bagyalu-1981
mayadari-alludu-1981	Mayadari Alludu		1981	K.S.R. Das		NO	YES	http://localhost:3000/movies/mayadari-alludu-1981
guru-sishyulu-1981	Guru Sishyulu		1981	K. Vasu	509875	YES	YES	http://localhost:3000/movies/guru-sishyulu-1981
radha-kalyanam-1981	Radha Kalyanam		1981	K Vasu		YES	YES	http://localhost:3000/movies/radha-kalyanam-1981
srirasthu-shubamasthu-1981	Srirasthu Shubamasthu		1981	Dasari Narayana Rao	676776	YES	YES	http://localhost:3000/movies/srirasthu-shubamasthu-1981
daari-tappina-manishi-1981	Daari Tappina Manishi		1981	B. Narasimha Rao		NO	YES	http://localhost:3000/movies/daari-tappina-manishi-1981
jagamondi-1981	Jagamondi		1981	K.B. Srinivasan		NO	YES	http://localhost:3000/movies/jagamondi-1981
ooriki-ichina-maata-1981	Ooriki Ichina Maata		1981	B. Gopal	279352	YES	YES	http://localhost:3000/movies/ooriki-ichina-maata-1981
thodu-dongalu-1981	Thodu Dongalu		1981	K. Raghavendra Rao		YES	YES	http://localhost:3000/movies/thodu-dongalu-1981
illalu-1981	Illalu		1981	K Vasu		YES	YES	http://localhost:3000/movies/illalu-1981
sankarlal-1981	Sankarlal		1981	T. N. Balu	66401	YES	YES	http://localhost:3000/movies/sankarlal-1981
addala-meda-1981	Addala Meda		1981	Singeetam Srinivasa Rao		NO	YES	http://localhost:3000/movies/addala-meda-1981
taxi-driver-1981	Taxi Driver	టాక్సీ డ్రైవర్	1981	K. Raghavendra Rao		YES	YES	http://localhost:3000/movies/taxi-driver-1981
oorukichina-maata-1981	Oorukichina Maata		1981	M. Balaiah	320390	YES	YES	http://localhost:3000/movies/oorukichina-maata-1981
bhogimanthulu-1981	Bhogimanthulu		1981	K. Balachander		NO	YES	http://localhost:3000/movies/bhogimanthulu-1981
devudu-mamayya-1981	Devudu Mamayya		1981	Dasari Narayana Rao		NO	YES	http://localhost:3000/movies/devudu-mamayya-1981
viswaroopam-1981	Viswaroopam		1981	Kodandarami Reddy		YES	YES	http://localhost:3000/movies/viswaroopam-1981
antham-kaadidi-aarambham-1981	Antham Kaadidi Aarambham		1981	K.S.R. Das		NO	YES	http://localhost:3000/movies/antham-kaadidi-aarambham-1981
chinnaari-chittibaau-1981	Chinnaari Chittibaau		1981	K. Vasu		NO	YES	http://localhost:3000/movies/chinnaari-chittibaau-1981
satyam-shivam-1981	Satyam Shivam		1981	Raj Kapoor and written by Jainendra Jain	351426	YES	YES	http://localhost:3000/movies/satyam-shivam-1981
srivari-muchatlu-1981	Srivari Muchatlu		1981	Kvasula Ramesh	509852	YES	YES	http://localhost:3000/movies/srivari-muchatlu-1981
nayudu-gari-abbai-1981	Nayudu gari Abbai		1981	B.B. Prasad		YES	YES	http://localhost:3000/movies/nayudu-gari-abbai-1981
asha-jyoti-1981	Asha Jyoti		1981	Dasari Narayana Rao		YES	YES	http://localhost:3000/movies/asha-jyoti-1981
gharana-gangulu-1981	Gharana Gangulu		1981	Katta Subba Rao	304239	NO	YES	http://localhost:3000/movies/gharana-gangulu-1981
oorukichchina-maata-1981	Oorukichchina Maata		1981	T. Krishna		YES	YES	http://localhost:3000/movies/oorukichchina-maata-1981
patalam-pandu-1981	Patalam Pandu		1981	K. Vasu		NO	YES	http://localhost:3000/movies/patalam-pandu-1981
tirugu-leni-manishi-1981	Tirugu Leni Manishi		1981	K. Raghavendra Rao	313177	YES	YES	http://localhost:3000/movies/tirugu-leni-manishi-1981
puli-bidda-1981	Puli Bidda		1981	K. Vasu		YES	YES	http://localhost:3000/movies/puli-bidda-1981
meendum-kokila-1981	Meendum Kokila		1981	Rangarajan G N	66399	YES	YES	http://localhost:3000/movies/meendum-kokila-1981
o-amma-katha-1981	O Amma Katha		1981	Vasanta Sen		NO	YES	http://localhost:3000/movies/o-amma-katha-1981
patnam-vachina-pativrathalu-1981	Patnam Vachina Pativrathalu		1981	Mouli	279286	YES	YES	http://localhost:3000/movies/patnam-vachina-pativrathalu-1981
maha-purushudu-1981	Maha Purushudu		1981	Mallikharjuna Rao		YES	YES	http://localhost:3000/movies/maha-purushudu-1981
seethakoka-chilaka-1981	Seethakoka Chilaka		1981	Bhagyaraj		YES	YES	http://localhost:3000/movies/seethakoka-chilaka-1981
sandhya-ragam-1981	Sandhya Ragam		1981	Jandhyala	409244	YES	YES	http://localhost:3000/movies/sandhya-ragam-1981
swapna-1981	Swapna		1981	K. Vasu		YES	YES	http://localhost:3000/movies/swapna-1981
ooriki-monagadu-1981	Ooriki Monagadu		1981	K. Vasu	1384002	YES	YES	http://localhost:3000/movies/ooriki-monagadu-1981
dabbu-dabbu-dabbu-1981	Dabbu Dabbu Dabbu		1981	Vijaya Baapineedu	308043	YES	YES	http://localhost:3000/movies/dabbu-dabbu-dabbu-1981
bhoga-bhagyalu-1981	Bhoga Bhagyalu		1981	P. Chandrasekhara Reddy	509870	YES	YES	http://localhost:3000/movies/bhoga-bhagyalu-1981
nyayam-kavali-1981	Nyayam Kavali		1981	A. Kodandarami Reddy	938146	YES	YES	http://localhost:3000/movies/nyayam-kavali-1981
prema-natakam-1981	Prema Natakam		1981	K. Vasu		YES	YES	http://localhost:3000/movies/prema-natakam-1981
mudda-mandaram-1981	Mudda Mandaram		1981	Jandhyala	579452	YES	YES	http://localhost:3000/movies/mudda-mandaram-1981
pakkinti-ammayi-1981	Pakkinti Ammayi		1981	K. Vasu		YES	YES	http://localhost:3000/movies/pakkinti-ammayi-1981
amavasya-chandrudu-1981	Amavasya Chandrudu		1981	Singeetam Srinivasa Rao	66398	YES	YES	http://localhost:3000/movies/amavasya-chandrudu-1981
mahalakshmi-1980	Mahalakshmi		1980	Bhavaniprasad		YES	YES	http://localhost:3000/movies/mahalakshmi-1980
kottapeta-rowdy-1980	Kottapeta Rowdy		1980	K. Vasu	1301219	YES	YES	http://localhost:3000/movies/kottapeta-rowdy-1980
kaksha-1980	Kaksha		1980	Vamsy		YES	YES	http://localhost:3000/movies/kaksha-1980
kaliyuga-ravanasurudu-1980	Kaliyuga Ravanasurudu		1980	K. Vasu		YES	YES	http://localhost:3000/movies/kaliyuga-ravanasurudu-1980
ramudu-parasuramudu-1980	Ramudu Parasuramudu		1980	Vijaya Nirmala		NO	YES	http://localhost:3000/movies/ramudu-parasuramudu-1980
alludu-pattina-bharatam-1980	Alludu Pattina Bharatam		1980	K. Vishwanath		NO	YES	http://localhost:3000/movies/alludu-pattina-bharatam-1980
aarani-mantalu-1980	Aarani Mantalu		1980	K. Vasu	1301222	YES	YES	http://localhost:3000/movies/aarani-mantalu-1980
rakta-bandham-1980	Rakta Bandham		1980	Aluri Ravi	320385	YES	YES	http://localhost:3000/movies/rakta-bandham-1980
vishwaroobam-1980	Vishwaroobam		1980	A. C. Tirulokchandar	261213	NO	YES	http://localhost:3000/movies/vishwaroobam-1980
sirimalle-navvindi-1980	Sirimalle Navvindi		1980	Vijaya Nirmala		NO	YES	http://localhost:3000/movies/sirimalle-navvindi-1980
mama-allulla-saval-1980	Mama Allulla Saval		1980	K. S. R. Das	502894	YES	YES	http://localhost:3000/movies/mama-allulla-saval-1980
sita-ramulu-1980	Sita Ramulu		1980	Dasari Narayana Rao	1403492	YES	YES	http://localhost:3000/movies/sita-ramulu-1980
kallukul-eeram-1980	Kallukul Eeram		1980	P. S. Nivas	851188	NO	YES	http://localhost:3000/movies/kallukul-eeram-1980
yedanthasthula-meda-1980	Yedanthasthula Meda		1980	Dasari Narayana Rao	998610	YES	YES	http://localhost:3000/movies/yedanthasthula-meda-1980
chesina-baasalu-1980	Chesina Baasalu		1980	Kodandarami Reddy		NO	YES	http://localhost:3000/movies/chesina-baasalu-1980
guru-1980	Guru		1980	I.V. Sasi		YES	YES	http://localhost:3000/movies/guru-1980
pilla-zamindar-1980	Pilla Zamindar		1980	G		YES	YES	http://localhost:3000/movies/pilla-zamindar-1980
sannayi-appanna-1980	Sannayi Appanna		1980	K. Vasu		YES	YES	http://localhost:3000/movies/sannayi-appanna-1980
rowdy-ramudu-konte-krishnudu-1980	Rowdy Ramudu Konte Krishnudu		1980	K Raghavendra Rao	1093915	YES	YES	http://localhost:3000/movies/rowdy-ramudu-konte-krishnudu-1980
jathara-1980	Jathara		1980	Dhavala Satyam	1301224	YES	YES	http://localhost:3000/movies/jathara-1980
prema-pichchi-1981	Prema Pichchi		1980	A Kodandarami Reddy		YES	YES	http://localhost:3000/movies/prema-pichchi-1981
sankarabharanam-1980	Sankarabharanam		1980	K. Viswanath	30088	YES	YES	http://localhost:3000/movies/sankarabharanam-1980
kaali-1980	Kaali		1980	I.V. Sasi	131718	YES	YES	http://localhost:3000/movies/kaali-1980
kotha-jeevithalu-1980	Kotha Jeevithalu		1980	K. Balachander		YES	YES	http://localhost:3000/movies/kotha-jeevithalu-1980
mosagadu-1980	Mosagadu		1980	K. Raghavendra Rao	114990	YES	YES	http://localhost:3000/movies/mosagadu-1980
bangaru-bava-1980	Bangaru Bava		1980	K. Vasu		YES	YES	http://localhost:3000/movies/bangaru-bava-1980
