Actor,Title,Year,Sources,Confidence,Role,In Database,Was Added,Reason
"Sobhan Babu","Sattam Oru Sathurangam",1988,"supporting",0,"",No,No,"Added"
"Sobhan Babu","Balarama Krishnulu",1992,"lead",0,"",No,No,"Exists"
"Sobhan Babu","Bhishma",1962,"supporting",0,"",No,No,"Added"
"Sobhan Babu","Goodachari 116",1966,"supporting",0,"",No,No,"Added"
"Sobhan Babu","Sampoorna Premayanam",1984,"lead",0,"",No,No,"Exists"
"Sobhan Babu","Ashwamedham",1992,"lead",0,"",No,No,"Added"
"Sobhan Babu","Karnan",1964,"supporting",0,"",No,No,"Added"
"Sobhan Babu","Chaduvukunna Ammayilu",1963,"supporting",0,"",No,No,"Added"
"Sobhan Babu","Chelleli Kapuram",1971,"lead",0,"",No,No,"Added"
"Sobhan Babu","Private Master",1967,"supporting",0,"",No,No,"Added"
"Sobhan Babu","Devatha",1982,"lead",0,"",No,No,"Exists"
"Sobhan Babu","Tahsildar Gari Ammayi",1971,"lead",0,"",No,No,"Exists"
"Sobhan Babu","Bangaru Panjaram",1969,"lead",0,"",No,No,"Added"
"Sobhan Babu","Soggadu",1975,"lead",0,"",No,No,"Added"
"Sobhan Babu","Manchi Manushulu",1974,"lead",0,"",No,No,"Added"
"Sobhan Babu","Kurukshetram",1977,"lead",0,"",No,No,"Added"
"Sobhan Babu","Kaksha",1980,"lead",0,"",No,No,"Exists"
"Sobhan Babu","Mundadugu",1983,"lead",0,"",No,No,"Added"
"Sobhan Babu","Karthika Pournami",1987,"lead",0,"",No,No,"Added"
"Sobhan Babu","Jeevana Poratam",1986,"lead",0,"",No,No,"Exists"
"Sobhan Babu","Chakravakam",1974,"lead",0,"",No,No,"Added"
"Sobhan Babu","Lakshmi Nivasam",1968,"supporting",0,"",No,No,"Added"
"Sobhan Babu","Illalu Priyuralu",1984,"lead",0,"",No,No,"Exists"
"Sobhan Babu","Krishnarajunulu",1982,"lead",0,"",No,No,"Added"
"Sobhan Babu","Driver Babu",1986,"lead",0,"",No,No,"Exists"
"Sobhan Babu","Gharana Gangulu",1981,"lead",0,"",No,No,"Added"
"Sobhan Babu","Lava Kusha",1963,"supporting",0,"",No,No,"Added"
"Sobhan Babu","Bangaru Panjaram",1965,"supporting",0,"",No,No,"Added"
"Sobhan Babu","Shri Krishna Pandaviyam",1966,"supporting",0,"",No,No,"Added"
"Sobhan Babu","Aada Paduchu",1967,"supporting",0,"",No,No,"Added"
"Sobhan Babu","Poola Rangadu",1967,"supporting",0,"",No,No,"Added"
"Sobhan Babu","Shri Krishnavataram",1967,"supporting",0,"",No,No,"Added"
"Sobhan Babu","Manushulu Marali",1969,"supporting",0,"",No,No,"Added"
"Sobhan Babu","Manchi Mithrulu",1969,"supporting",0,"",No,No,"Added"
"Sobhan Babu","Kathanayika Molla",1970,"supporting",0,"",No,No,"Added"
"Sobhan Babu","Sampoorna Ramayanam",1971,"supporting",0,"",No,No,"Added"
"Sobhan Babu","Kalyana Mandapam",1971,"supporting",0,"",No,No,"Added"
"Sobhan Babu","Ramalayam",1971,"supporting",0,"",No,No,"Added"
"Sobhan Babu","Iddaru Ammayilu",1972,"supporting",0,"",No,No,"Added"
"Sobhan Babu","Manavudu Danavudu",1972,"supporting",0,"",No,No,"Added"
"Sobhan Babu","Amma Mata",1972,"supporting",0,"",No,No,"Added"
"Sobhan Babu","Sharada",1973,"supporting",0,"",No,No,"Added"
"Sobhan Babu","Jeevana Tarangalu",1973,"supporting",0,"",No,No,"Added"
"Sobhan Babu","Ganga Manga",1973,"supporting",0,"",No,No,"Added"
"Sobhan Babu","Andaru Dongale",1974,"supporting",0,"",No,No,"Added"
"Sobhan Babu","Babu",1975,"supporting",0,"",No,No,"Added"
"Sobhan Babu","Balipeetam",1975,"supporting",0,"",No,No,"Added"
"Sobhan Babu","Mallepoovu",1978,"supporting",0,"",No,No,"Exists"
"Sobhan Babu","Karthika Deepam",1979,"supporting",0,"",No,No,"Added"
"Sobhan Babu","Devata",1982,"supporting",0,"",No,No,"Added"
"Sobhan Babu","Sampoorna Premayanam",1983,"supporting",0,"",No,No,"Exists"
"Sobhan Babu","Samsaram",1988,"supporting",0,"",No,No,"Added"
"Soundarya","Filmfare Awards South",1995,"lead",0,"",No,No,"Exists"
"Soundarya","Best Actress",1996,"lead",0,"",No,No,"Exists"
"Soundarya","Karnataka State Film Awards",1998,"lead",0,"",No,No,"Exists"
"Soundarya","Filmfare Awards South",1999,"lead",0,"",No,No,"Exists"
"Soundarya","Best Actress - Tamil",2001,"lead",0,"",No,No,"Exists"
"Soundarya","Best Supporting Actress - Tamil",2002,"lead",0,"",No,No,"Exists"
"Soundarya","National Film Awards",2003,"lead",0,"",No,No,"Exists"
"Soundarya","Best Actress – Kannada",2004,"lead",0,"",No,No,"Exists"
"Soundarya","Mayalodu",1993,"supporting",0,"",No,No,"Exists"
"Soundarya","Ponnumani",1993,"supporting",0,"",No,No,"Exists"
"Soundarya","Rajendrudu Gajendrudu",1993,"supporting",0,"",No,No,"Exists"
"Soundarya","Hello Brother",1994,"supporting",0,"",No,No,"Exists"
"Soundarya","Number One",1994,"supporting",0,"",No,No,"Added"
"Soundarya","Madam",1994,"supporting",0,"",No,No,"Added"
"Soundarya","Ammoru",1995,"supporting",0,"",No,No,"Exists"
"Soundarya","Pedarayudu",1995,"supporting",0,"",No,No,"Exists"
"Soundarya","Sipayi",1996,"supporting",0,"",No,No,"Added"
"Soundarya","Intlo Illalu Vantintlo Priyuralu",1996,"supporting",0,"",No,No,"Exists"
"Soundarya","Dongaata",1997,"supporting",0,"",No,No,"Exists"
"Soundarya","Taraka Ramudu",1997,"supporting",0,"",No,No,"Exists"
"Soundarya","Anthapuram",1998,"supporting",0,"",No,No,"Exists"
"Soundarya","Choodalani Vundi",1998,"supporting",0,"",No,No,"Exists"
"Soundarya","Kaathala Kaathala",1998,"supporting",0,"",No,No,"Added"
"Soundarya","Doni Sagali",1998,"supporting",0,"",No,No,"Added"
"Soundarya","Padayappa",1999,"supporting",0,"",No,No,"Added"
"Soundarya","Anthapuram",1999,"supporting",0,"",No,No,"Exists"
"Soundarya","Mannavaru Chinnavaru",1999,"supporting",0,"",No,No,"Added"
"Soundarya","Raja",1999,"supporting",0,"",No,No,"Exists"
"Soundarya","Sooryavansham",1999,"supporting",0,"",No,No,"Exists"
"Soundarya","Premaku Velayara",1999,"supporting",0,"",No,No,"Added"
"Soundarya","Annayya",2000,"supporting",0,"",No,No,"Exists"
"Soundarya","Azad",2000,"supporting",0,"",No,No,"Exists"
"Soundarya","Jayam Manade Raa",2000,"supporting",0,"",No,No,"Added"
"Soundarya","Ravanna",2000,"supporting",0,"",No,No,"Exists"
"Soundarya","9 Nelalu",2001,"supporting",0,"",No,No,"Exists"
"Soundarya","Devi Putrudu",2001,"supporting",0,"",No,No,"Exists"
"Soundarya","Thavasi",2001,"supporting",0,"",No,No,"Exists"
"Soundarya","Sri Manjunatha",2001,"supporting",0,"",No,No,"Exists"
"Soundarya","Dweepa",2002,"supporting",0,"",No,No,"Added"
"Soundarya","Ivan",2002,"supporting",0,"",No,No,"Exists"
"Soundarya","Premaku Swagatham",2002,"supporting",0,"",No,No,"Added"
"Soundarya","Yathrakarude Sradhakku",2002,"supporting",0,"",No,No,"Added"
"Soundarya","Chokka Thangam",2003,"supporting",0,"",No,No,"Exists"
"Soundarya","Kilichundan Mampazham",2003,"supporting",0,"",No,No,"Exists"
"Soundarya","Apthamitra",2004,"supporting",0,"",No,No,"Added"
"Sridevi","Poombatta",1971,"lead",0,"",No,No,"Exists"
"Sridevi","Moondru Mudichu",1976,"lead",0,"",No,No,"Exists"
"Sridevi","16 Vayathinile",1977,"lead",0,"",No,No,"Exists"
"Sridevi","Sigappu Rojakkal",1978,"lead",0,"",No,No,"Exists"
"Sridevi","Karthika Deepam",1979,"lead",0,"",No,No,"Exists"
"Sridevi","Varumayin Niram Sivappu",1980,"lead",0,"",No,No,"Exists"
"Sridevi","Moondram Pirai",1981,"lead",0,"",No,No,"Exists"
"Sridevi","Meendum Kokila",1982,"lead",0,"",No,No,"Exists"
"Sridevi","Moondram Pirai",1983,"lead",0,"",No,No,"Exists"
"Sridevi","Sadma",1984,"lead",0,"",No,No,"Exists"
"Sridevi","Nagina",1986,"lead",0,"",No,No,"Exists"
"Sridevi","Mr. India",1987,"lead",0,"",No,No,"Added"
"Sridevi","Aakhari Poratam",1988,"lead",0,"",No,No,"Exists"
"Sridevi","ChaalBaaz",1990,"lead",0,"",No,No,"Exists"
"Sridevi","Kshana Kshanam",1991,"lead",0,"",No,No,"Exists"
"Sridevi","Lamhe",1992,"lead",0,"",No,No,"Exists"
"Sridevi","Khuda Gawah",1993,"lead",0,"",No,No,"Exists"
"Sridevi","Gumrah",1994,"lead",0,"",No,No,"Exists"
"Sridevi","Laadla",1995,"lead",0,"",No,No,"Exists"
"Sridevi","Judaai",1998,"lead",0,"",No,No,"Exists"
"Sridevi","English Vinglish",2013,"lead",0,"",No,No,"Exists"
"Sridevi","Mom",2018,"lead",0,"",No,No,"Exists"
"Sridevi","—N/a",2019,"lead",0,"",No,No,"Exists"
"Srikanth","Echo",2023,"lead",0,"",No,No,"Exists"
"Srikanth","Kannai Nambathe",2023,"supporting",0,"",No,No,"Added"
"Srikanth","Ravanasura",2023,"supporting",0,"",No,No,"Added"
"Srikanth","Asalem Jarigindi",2021,"lead",0,"",No,No,"Exists"
"Srikanth","Nanban",2012,"lead",0,"",No,No,"Added"
"Srikanth","Bagheera",2023,"supporting",0,"",No,No,"Added"
"Srikanth","Amala",2023,"lead",0,"",No,No,"Exists"
"Srikanth","Drohi",2010,"lead",0,"",No,No,"Exists"
"Srikanth","Roja Koottam",2002,"lead",0,"",No,No,"Exists"
"Srikanth","Parthibhan Kanavu",2003,"lead",0,"",No,No,"Exists"
"Srikanth","Oru Naal Oru Kanavu",2005,"lead",0,"",No,No,"Exists"
"Srikanth","April Maadhathil",2002,"lead",0,"",No,No,"Exists"
"Srikanth","Kana Kanden",2005,"lead",0,"",No,No,"Exists"
"Srikanth","Nippu",2012,"lead",0,"",No,No,"Added"
"Srikanth","Police Police",2010,"lead",0,"",No,No,"Added"
"Srikanth","Hero",2012,"lead",0,"",No,No,"Exists"
"Srikanth","Poo",2008,"lead",0,"",No,No,"Exists"
"Srikanth","Sadhurangam",2011,"lead",0,"",No,No,"Exists"
"Srikanth","Maya Puthagam",2024,"lead",0,"",No,No,"Exists"
"Srikanth","Paagan",2012,"lead",0,"",No,No,"Exists"
"Srikanth","Buddy",2013,"supporting",0,"",No,No,"Added"
"Srikanth","Anandapuram Diaries",2024,"lead",0,"",No,No,"Exists"
"Srikanth","Coffee With Kadhal",2022,"lead",0,"",No,No,"Exists"
"Srikanth","Rasikkum Seemane",2010,"lead",0,"",No,No,"Exists"
"Srikanth","Pindam",2023,"lead",0,"",No,No,"Exists"
"Srikanth","10th Class Diaries",2022,"lead",0,"",No,No,"Exists"
"Srikanth","Uyir",2006,"lead",0,"",No,No,"Exists"
"Srikanth","Mercury Pookkal",2006,"lead",0,"",No,No,"Exists"
"Srikanth","Kizhakku Kadarkarai Salai",2006,"lead",0,"",No,No,"Exists"
"Srikanth","Bose",2004,"lead",0,"",No,No,"Exists"
"Srikanth","Varnajalam",2004,"lead",0,"",No,No,"Exists"
"Srikanth","Uppukandam Brothers Back In Action",2011,"lead",0,"",No,No,"Exists"
"Srikanth","Ethiri En 3",2016,"lead",0,"",No,No,"Exists"
"Srikanth","Nambiyaar",2016,"lead",0,"",No,No,"Exists"
"Srikanth","Aadavari Matalaku Ardhalu Verule",2007,"lead",0,"",No,No,"Exists"
"Srikanth","Indira Vizha",2009,"lead",0,"",No,No,"Exists"
"Srikanth","Operation Laila",2024,"lead",0,"",No,No,"Exists"
"Srikanth","Sathamindri Mutham Tha",2024,"lead",0,"",No,No,"Exists"
"Srikanth","Joot",2003,"lead",0,"",No,No,"Exists"
"Srikanth","All over the heart",2003,"lead",0,"",No,No,"Exists"
"Srikanth","Sowkarpettai",2016,"lead",0,"",No,No,"Exists"
"Srikanth","Om Shanthi Om",2015,"lead",0,"",No,No,"Exists"
"Srikanth","Bambara Kannaley",2005,"lead",0,"",No,No,"Exists"
"Srikanth","LIE",2017,"supporting",0,"",No,No,"Added"
"Srikanth","Okariki Okaru",2003,"lead",0,"",No,No,"Exists"
"Srikanth","Dhada",2011,"lead",0,"",No,No,"Added"
"Srikanth","Rocky: The Revenge",2019,"lead",0,"",No,No,"Exists"
"Srikanth","Mirugaa",2021,"lead",0,"",No,No,"Exists"
"Srikanth","Kathai Thiraikathai Vasanam Iyakkam",2014,"cameo",0,"",No,No,"Added"
"Srikanth","Ragala 24 Gantallo",2019,"supporting",0,"",No,No,"Added"
"Srikanth","Jai Sena",2021,"lead",0,"",No,No,"Exists"
"Srikanth","Y",2021,"lead",0,"",No,No,"Added"
"Srikanth","Maha",2022,"supporting",0,"",No,No,"Added"
"Srikanth","Vallamai Tharayo",2008,"supporting",0,"",No,No,"Added"
"Srikanth","Dinasari",2025,"lead",0,"",No,No,"Exists"
"Srikanth","Konjam Kadhal Konjam Modhal",2025,"lead",0,"",No,No,"Exists"
"Srikanth","Blackmail",2025,"lead",0,"",No,No,"Exists"
"Srikanth","The Bed",2026,"lead",0,"",No,No,"Exists"
"Srikanth","Q12982331",1977,"supporting",0,"",No,No,"Added"
"Srikanth","Karunai Ullam",1978,"supporting",0,"",No,No,"Added"
"Srikanth","Q16311395",1978,"supporting",0,"",No,No,"Added"
"Srikanth","Q12985478",1979,"supporting",0,"",No,No,"Added"
"Srikanth","People's Encounter",1991,"supporting",0,"",No,No,"Added"
"Srikanth","Abbaigaru",1993,"supporting",0,"",No,No,"Added"
"Srikanth","Kondapalli Raja",1993,"supporting",0,"",No,No,"Added"
"Srikanth","One By Two",1993,"supporting",0,"",No,No,"Exists"
"Srikanth","Varasudu",1993,"supporting",0,"",No,No,"Added"
"Srikanth","Rajeswari Kalyanam",1993,"supporting",0,"",No,No,"Exists"
"Srikanth","Aame",1994,"supporting",0,"",No,No,"Exists"
"Srikanth","Taj Mahal",1995,"supporting",0,"",No,No,"Added"
"Srikanth","Pelli Sandadi",1996,"supporting",0,"",No,No,"Exists"
"Srikanth","Vinodam",1996,"supporting",0,"",No,No,"Exists"
"Srikanth","Manasulo Maata",1996,"supporting",0,"",No,No,"Added"
"Srikanth","Aahvaanam",1997,"supporting",0,"",No,No,"Exists"
"Srikanth","Egire Pavuramaa",1997,"supporting",0,"",No,No,"Added"
"Srikanth","Maa Nannaki Pelli",1997,"supporting",0,"",No,No,"Added"
"Srikanth","Taraka Ramudu",1997,"supporting",0,"",No,No,"Added"
"Srikanth","Thaali",1997,"supporting",0,"",No,No,"Added"
"Srikanth","Ooyala",1998,"supporting",0,"",No,No,"Added"
"Srikanth","Kanyadanam",1998,"supporting",0,"",No,No,"Added"
"Srikanth","Suprabhatam",1998,"supporting",0,"",No,No,"Exists"
"Srikanth","Aayanagaru",1998,"supporting",0,"",No,No,"Added"
"Srikanth","Preyasi Rave",1999,"supporting",0,"",No,No,"Added"
"Srikanth","Manikyam",1999,"supporting",0,"",No,No,"Added"
"Srikanth","Devullu",2000,"supporting",0,"",No,No,"Added"
"Srikanth","Chala Bagundi",2000,"supporting",0,"",No,No,"Exists"
"Srikanth","Sakutumba Saparivaara Sametham",2000,"supporting",0,"",No,No,"Added"
"Srikanth","Kshemanga Velli Labhamga Randi",2000,"supporting",0,"",No,No,"Exists"
"Srikanth","Ammo! Okato Tareekhu",2000,"supporting",0,"",No,No,"Added"
"Srikanth","Deevinchandi",2001,"supporting",0,"",No,No,"Exists"
"Srikanth","Roja Kootam",2002,"supporting",0,"",No,No,"Added"
"Srikanth","Oka Radha Iddaru Krishnula Pelli",2003,"supporting",0,"",No,No,"Exists"
"Srikanth","Parthiban Kanavu",2003,"supporting",0,"",No,No,"Added"
"Srikanth","Manasellam",2003,"supporting",0,"",No,No,"Added"
"Srikanth","Pellam Oorelithe",2003,"supporting",0,"",No,No,"Exists"
"Srikanth","Joot",2004,"supporting",0,"",No,No,"Exists"
"Srikanth","Swarabhishekam",2004,"supporting",0,"",No,No,"Added"
"Srikanth","Kana Kandaen",2005,"supporting",0,"",No,No,"Added"
"Srikanth","Radha Gopalam",2005,"supporting",0,"",No,No,"Exists"
"Srikanth","Sankranthi",2005,"supporting",0,"",No,No,"Added"
"Srikanth","Aadi Lakshmi",2006,"supporting",0,"",No,No,"Exists"
"Srikanth","Kizhakku Kadalkarai Salai",2006,"supporting",0,"",No,No,"Added"
"Srikanth","Mayajalam",2006,"supporting",0,"",No,No,"Added"
"Srikanth","Sri Krishna 2006",2006,"supporting",0,"",No,No,"Exists"
"Srikanth","Aadavari Matalaku Arthale Verule",2007,"supporting",0,"",No,No,"Exists"
"Srikanth","Michael Madana Kamaraju",2008,"supporting",0,"",No,No,"Added"
"Srikanth","A Aa E Ee",2009,"supporting",0,"",No,No,"Exists"
"Srikanth","Mahatma",2009,"supporting",0,"",No,No,"Exists"
"Srikanth","Meri Warrant",2010,"supporting",0,"",No,No,"Added"
"Srikanth","Sri Rama Rajyam",2011,"supporting",0,"",No,No,"Added"
"Srikanth","Virodhi",2011,"supporting",0,"",No,No,"Exists"
"Srikanth","All the Best",2012,"supporting",0,"",No,No,"Exists"
"Srikanth","Ethiri En 3",2012,"supporting",0,"",No,No,"Added"
"Srikanth","Lucky",2012,"supporting",0,"",No,No,"Exists"
"Srikanth","Shirdi Sai",2012,"supporting",0,"",No,No,"Added"
"Srikanth","Devaraya",2012,"supporting",0,"",No,No,"Exists"
"Srikanth","Shadow",2013,"supporting",0,"",No,No,"Added"
"Srikanth","Nambiar",2014,"supporting",0,"",No,No,"Added"
"Srikanth","Govindudu Andarivadele",2014,"supporting",0,"",No,No,"Added"
"Srikanth","Veta",2014,"supporting",0,"",No,No,"Exists"
"Srikanth","Om Shanti Om",2015,"supporting",0,"",No,No,"Added"
"Srikanth","Sowkarpettai",2015,"supporting",0,"",No,No,"Exists"
"Srikanth","Sarainodu",2016,"supporting",0,"",No,No,"Added"
"Srikanth","Terror",2016,"supporting",0,"",No,No,"Exists"
"Srikanth","మెంటల్",2016,"supporting",0,"",No,No,"Added"
"Srikanth","The Villain",2018,"supporting",0,"",No,No,"Added"
"Srikanth","Idhe Maa Katha",2021,"supporting",0,"",No,No,"Exists"
"Srikanth","Varisu",2023,"supporting",0,"",No,No,"Added"
"Srikanth","Devara: Part 1",2024,"supporting",0,"",No,No,"Added"
"Srikanth","Game Changer",2025,"supporting",0,"",No,No,"Added"
"Srikanth","Arjun S/O Vyjayanthi",2025,"supporting",0,"",No,No,"Added"
"Suhasini","Lakshmi Kalyanam",2007,"supporting",0,"",No,No,"Added"
"Suhasini","Punnami Nagu",2009,"lead",0,"",No,No,"Added"
"Suhasini","Shubha Muhurtam",1983,"supporting",0,"",No,No,"Added"
"Suhasini","సుందరానికి తొందరెక్కువ",2006,"supporting",0,"",No,No,"Added"
"Suhasini","మెంటల్",2016,"supporting",0,"",No,No,"Added"
"Tamannaah Bhatia","Jailer",2023,"supporting",0,"",No,No,"Added"
"Tamannaah Bhatia","Ayan",2009,"lead",0,"",No,No,"Added"
"Tamannaah Bhatia","Bhola Shankar",2023,"lead",0,"",No,No,"Added"
"Tamannaah Bhatia","Ko",2011,"cameo",0,"",No,No,"Added"
"Tamannaah Bhatia","100% Love",2011,"lead",0,"",No,No,"Exists"
"Tamannaah Bhatia","Siruthai",2011,"lead",0,"",No,No,"Added"
"Tamannaah Bhatia","Thillalangadi",2010,"lead",0,"",No,No,"Exists"
"Tamannaah Bhatia","Paiyaa",2010,"lead",0,"",No,No,"Added"
"Tamannaah Bhatia","Kanden Kadhalai",2009,"lead",0,"",No,No,"Exists"
"Tamannaah Bhatia","Sura",2010,"lead",0,"",No,No,"Added"
"Tamannaah Bhatia","Oosaravelli",2011,"lead",0,"",No,No,"Exists"
"Tamannaah Bhatia","Ghani",2022,"supporting",0,"",No,No,"Added"
"Tamannaah Bhatia","Venghai",2011,"lead",0,"",No,No,"Exists"
"Tamannaah Bhatia","Padikathavan",2009,"lead",0,"",No,No,"Exists"
"Tamannaah Bhatia","Lust Stories 2",2023,"lead",0,"",No,No,"Exists"
"Tamannaah Bhatia","Konchem Ishtam Konchem Kashtam",2009,"lead",0,"",No,No,"Exists"
"Tamannaah Bhatia","Viyabari",2007,"lead",0,"",No,No,"Exists"
"Tamannaah Bhatia","Badrinath",2011,"lead",0,"",No,No,"Exists"
"Tamannaah Bhatia","Aranmanai 4",2024,"lead",0,"",No,No,"Exists"
"Tamannaah Bhatia","Rachcha",2012,"lead",0,"",No,No,"Exists"
"Tamannaah Bhatia","Vedaa",2024,"supporting",0,"",No,No,"Added"
"Tamannaah Bhatia","Endukante Premanta",2012,"lead",0,"",No,No,"Exists"
"Tamannaah Bhatia","Rebel",2012,"lead",0,"",No,No,"Exists"
"Tamannaah Bhatia","Himmatwala",2013,"lead",0,"",No,No,"Exists"
"Tamannaah Bhatia","Cameraman Ganga Tho Rambabu",2012,"lead",0,"",No,No,"Exists"
"Tamannaah Bhatia","Kaloori",2007,"lead",0,"",No,No,"Exists"
"Tamannaah Bhatia","Tadakha",2013,"lead",0,"",No,No,"Exists"
"Tamannaah Bhatia","Happy Days",2007,"lead",0,"",No,No,"Exists"
"Tamannaah Bhatia","Kedi",2006,"lead",0,"",No,No,"Exists"
"Tamannaah Bhatia","Veeram",2014,"lead",0,"",No,No,"Added"
"Tamannaah Bhatia","Bāhubali: The Beginning",2015,"lead",0,"",No,No,"Exists"
"Tamannaah Bhatia","Humshakals",2014,"supporting",0,"",No,No,"Added"
"Tamannaah Bhatia","It's Entertainment",2014,"lead",0,"",No,No,"Exists"
"Tamannaah Bhatia","Babli Bouncer",2022,"lead",0,"",No,No,"Exists"
"Tamannaah Bhatia","Plan A Plan B",2022,"lead",0,"",No,No,"Exists"
"Tamannaah Bhatia","Bandra",2023,"lead",0,"",No,No,"Exists"
"Tamannaah Bhatia","Aagadu",2014,"lead",0,"",No,No,"Exists"
"Tamannaah Bhatia","Ananda Thandavam",2009,"lead",0,"",No,No,"Exists"
"Tamannaah Bhatia","Nannbenda",2015,"cameo",0,"",No,No,"Added"
"Tamannaah Bhatia","Sri",2005,"lead",0,"",No,No,"Exists"
"Tamannaah Bhatia","Odela 2",2025,"lead",0,"",No,No,"Exists"
"Tamannaah Bhatia","Vasuvum Saravananum Onna Padichavanga",2015,"lead",0,"",No,No,"Exists"
"Tamannaah Bhatia","Bāhubali 2: The Conclusion",2017,"supporting",0,"",No,No,"Added"
"Tamannaah Bhatia","Bengal Tiger",2015,"lead",0,"",No,No,"Exists"
"Tamannaah Bhatia","Oopiri",2016,"lead",0,"",No,No,"Exists"
"Tamannaah Bhatia","Ready",2008,"cameo",0,"",No,No,"Added"
"Tamannaah Bhatia","Dharmadurai",2016,"lead",0,"",No,No,"Added"
"Tamannaah Bhatia","Inji Iduppazhagi",2015,"cameo",0,"",No,No,"Added"
"Tamannaah Bhatia","K.G.F: Chapter 1",2018,"supporting",0,"",No,No,"Added"
"Tamannaah Bhatia","Stree 2",2024,"supporting",0,"",No,No,"Added"
"Tamannaah Bhatia","Devi(L)",2016,"lead",0,"",No,No,"Exists"
"Tamannaah Bhatia","Kaththi Sandai",2016,"lead",0,"",No,No,"Exists"
"Tamannaah Bhatia","Anbanavan Asaradhavan Adangadhavan",2017,"lead",0,"",No,No,"Exists"
"Tamannaah Bhatia","Netru Indru Naalai",2008,"lead",0,"",No,No,"Exists"
"Tamannaah Bhatia","Sketch",2018,"lead",0,"",No,No,"Exists"
"Tamannaah Bhatia","Alludu Seenu",2014,"cameo",0,"",No,No,"Added"
"Tamannaah Bhatia","Speedunnodu",2016,"cameo",0,"",No,No,"Added"
"Tamannaah Bhatia","Jai Lava Kusa",2017,"cameo",0,"",No,No,"Added"
"Tamannaah Bhatia","Khamoshi",2019,"lead",0,"",No,No,"Exists"
"Tamannaah Bhatia","Naa Nuvve",2018,"lead",0,"",No,No,"Exists"
"Tamannaah Bhatia","Kanne Kalaimaane",2019,"lead",0,"",No,No,"Exists"
"Tamannaah Bhatia","Kalidasu",2008,"lead",0,"",No,No,"Exists"
"Tamannaah Bhatia","Sye Raa Narasimha Reddy",2019,"supporting",0,"",No,No,"Added"
"Tamannaah Bhatia","F2: Fun and Frustration",2019,"lead",0,"",No,No,"Exists"
"Tamannaah Bhatia","Next Enti?",2018,"lead",0,"",No,No,"Exists"
"Tamannaah Bhatia","Aa Bb Kk",2018,"lead",0,"",No,No,"Exists"
"Tamannaah Bhatia","Jaguar",2016,"cameo",0,"",No,No,"Added"
"Tamannaah Bhatia","Devi 2",2019,"lead",0,"",No,No,"Exists"
"Tamannaah Bhatia","Chand Sa Roshan Chehra",2005,"lead",0,"",No,No,"Exists"
"Tamannaah Bhatia","Petromax",2019,"lead",0,"",No,No,"Exists"
"Tamannaah Bhatia","Action",2019,"lead",0,"",No,No,"Exists"
"Tamannaah Bhatia","Sarileru Neekevvaru",2020,"cameo",0,"",No,No,"Added"
"Tamannaah Bhatia","Seetimaarr",2021,"lead",0,"",No,No,"Exists"
"Tamannaah Bhatia","F3: Fun and Frustration",2022,"lead",0,"",No,No,"Exists"
"Tamannaah Bhatia","Gurtunda Seetakalam",2022,"lead",0,"",No,No,"Exists"
"Tamannaah Bhatia","Maestro",2021,"lead",0,"",No,No,"Added"
"Tamannaah Bhatia","Sikandar Ka Muqaddar",2024,"lead",0,"",No,No,"Exists"
"Tamannaah Bhatia","Nayanthara: Beyond the Fairy Tale",2024,"supporting",0,"",No,No,"Added"
"Tamannaah Bhatia","Ranger",2026,"lead",0,"",No,No,"Exists"
"Tamannaah Bhatia","Raid 2",2025,"cameo",0,"",No,No,"Added"
"Tamannaah Bhatia","VVAN",2026,"lead",0,"",No,No,"Exists"
"Tamannaah Bhatia","Bāhubali: The Epic",2025,"supporting",0,"",No,No,"Added"
"Tamannaah Bhatia","O'Romeo",2026,"supporting",0,"",No,No,"Added"
"Tamannaah Bhatia","Sree",2005,"supporting",0,"",No,No,"Added"
"Tamannaah Bhatia","Kalloori",2007,"supporting",0,"",No,No,"Added"
"Tamannaah Bhatia","Badrinadh",2011,"supporting",0,"",No,No,"Added"
"Tamannaah Bhatia","Cameraman Gangatho Rambabu",2012,"supporting",0,"",No,No,"Added"
"Tamannaah Bhatia","Thadaka",2013,"supporting",0,"",No,No,"Added"
"Tamannaah Bhatia","Entertainment",2014,"supporting",0,"",No,No,"Added"
"Tamannaah Bhatia","Baahubali: The Beginning",2015,"supporting",0,"",No,No,"Added"
"Tamannaah Bhatia","Baahubali: The Beginning",2016,"supporting",0,"",No,No,"Added"
"Tamannaah Bhatia","Ranveer Ching Returns",2016,"supporting",0,"",No,No,"Added"
"Tamannaah Bhatia","Baahubali: The Beginning",2017,"supporting",0,"",No,No,"Added"
"Tamannaah Bhatia","Baahubali 2: The Conclusion",2017,"supporting",0,"",No,No,"Added"
"Tamannaah Bhatia","Baahubali 2: The Conclusion",2018,"supporting",0,"",No,No,"Added"
"Tamannaah Bhatia","F2 – Fun and Frustration",2019,"supporting",0,"",No,No,"Exists"
"Tamannaah Bhatia","F3",2022,"supporting",0,"",No,No,"Added"
"Vijayashanti","Nenjile Thunivirunthal",1981,"supporting",0,"",No,No,"Added"
"Vijayashanti","Pattabhishekham",1985,"lead",0,"",No,No,"Exists"
"Vijayashanti","Kallukul Eeram",1980,"supporting",0,"",No,No,"Added"
"Vijayashanti","Pratighatana",1985,"lead",0,"",No,No,"Exists"
"Vijayashanti","Apradhi",1992,"supporting",0,"",No,No,"Added"
