slug,title_en,year,hero,director,title_te
srinivasa-kalyanam-1987,"Srinivasa Kalyanam",1987,"Daggubati Venkatesh","Kodi Ramakrishna",
thandri-kodukula-challenge-1987,"Thandri Kodukula Challenge",1987,"Krishna","M. Mallikarjuna Rao",
thene-manasulu-1987,"Thene Manasulu",1987,"Rajendra Prasad","Rajendra Prasad",
thrimoorthulu-1987,"Thrimoorthulu",1987,"Rajendra Prasad","K. Murali Mohan",
trimurtulu-1987,"Trimurtulu",1987,"Venkatesh, Arjun Sarja, Rajendra Prasad","K. Murali Mohana Rao",
vishwanatha-nayakudu-1987,"Vishwanatha Nayakudu",1987,"Krishna","Krishna",
aadi-dampatulu-1986,"Aadi Dampatulu",1986,"Rajendra Prasad","Dasari Narayana Rao",
anasuyamma-gari-alludu-1986,"Anasuyamma Gari Alludu",1986,"Nandamuri Balakrishna","A. Kodandarami Reddy",
apoorva-sahodarulu-1986,"Apoorva Sahodarulu",1986,"Nandamuri Balakrishna","K. Raghavendra Rao",
aranyakanda-1986,"Aranyakanda",1986,"Akkineni Nagarjuna","Kranthi Kumar",
ashtalakshmi-vaibhavam-1986,"Ashtalakshmi Vaibhavam",1986,"K R Vijaya","Suresh Krissna",
bhagwaan-dada-1986,"Bhagwaan Dada",1986,"Rajinikanth","J. Om Prakash",
brahma-rudrulu-1986,"Brahma Rudrulu",1986,"Krishna","K. Murali Mohan Rao",
brahmasthram-1986,"Brahmasthram",1986,"Krishna","G. Ram Mohana Rao",
captain-nagarjuna-1986,"Captain Nagarjuna",1986,"Nagarjuna","V.B. Rajendra Prasad",
chanakya-sapatham-1986,"Chanakya Sapatham",1986,"Chiranjeevi","K. Raghavendra Rao",
chanakya-shapadham-1986,"Chanakya Shapadham",1986,"Kaikala Satyanarayana","K. Raghavendra Rao",
deshoddharakudu-1986,"Deshoddharakudu",1986,"Vijayashanti","S.S Ravi Chandra",
desoddarakudu-1986,"Desoddarakudu",1986,"Balakrishna","S.S. Ravichandra",
dhairyavanthudu-1986,"Dhairyavanthudu",1986,"Chiranjeevi","Laxmi Deepak",
dharm-adhikari-1986,"Dharm Adhikari",1986,"Dilip Kumar","K. Raghavendra Rao",
driver-babu-1986,"Driver Babu",1986,"Sobhan Babu","K. Saradh",
fire-and-flames-1986,"Fire and Flames",1986,"Jeetendra","K. Bapayya",
ghar-sansar-1986,"Ghar Sansar",1986,"Jeetendra","K. Bapayya",
jailu-pakshi-1986,"Jailu Pakshi",1986,"Rajendra Prasad","Kodi Ramakrishna",
jayam-manade-1986,"Jayam Manade",1986,"Krishna","Kovelamudi Bapayya",
jeevana-poratam-1986,"Jeevana Poratam",1986,"Sobhan Babu","Rajachandra",
kaashmora-1986,"Kaashmora",1986,"Rajendra Prasad","N. B. Chakravarthy",
kaliyuga-krishnudu-1986,"Kaliyuga Krishnudu",1986,"Nandamuri Balakrishna","K. Murali Mohana Rao",
kaliyuga-pandavulu-1986,"Kaliyuga Pandavulu",1986,"Daggubati Venkatesh","K. Raghavendra Rao",
karu-diddina-kapuram-1986,"Karu Diddina Kapuram",1986,"Rajendra Prasad","D. V. Narasa Raju",
khaidi-rudraiah-1986,"Khaidi Rudraiah",1986,"Krishna","A. Kodandarami Reddy",
khaidi-rudrayya-1986,"Khaidi Rudrayya",1986,"Krishna","A. Kodandarami Reddy",
kirathakudu-1986,"Kirathakudu",1986,"Chiranjeevi","A. Kodandarami Reddy",
kondaveeti-raja-1986,"Kondaveeti Raja",1986,"Chiranjeevi","K. Raghavendra Rao",
krishna-garadi-1986,"Krishna Garadi",1986,"Krishnam Raju","A. Kodandarami Reddy",
krishna-paramathma-1986,"Krishna Paramathma",1986,"Krishna","Krishna",
ladies-tailor-1986,"Ladies Tailor",1986,"Rajendra Prasad","Vamsi",
magadheerudu-1986,"Magadheerudu",1986,"Chiranjeevi","Vijaya Bapineedu",
muddula-krishnaiah-1986,"Muddula Krishnaiah",1986,"Balakrishna","A. Kodandarami Reddy",
naa-pilupe-prabahanajam-1986,"Naa Pilupe Prabahanajam",1986,"Krishna","P. Chandrasekhara Reddy",
naan-adimai-illai-1986,"Naan Adimai Illai",1986,"Rajinikanth","Dwarakish",
nagina-1986,"Nagina",1986,"Sridevi","Harmesh Malhotra",
nireekshana-1986,"Nireekshana",1986,"Bhanu Chander","Balu Mahendra",
oka-radha-iddaru-krishnulu-1986,"Oka Radha Iddaru Krishnulu",1986,"Kamal Haasan","A. Kodandarami Reddy",
parasuramudu-1986,"Parasuramudu",1986,"Krishna","G. Ram Mohana Rao",
pavitra-1986,"Pavitra",1986,"Rajendra Prasad","Vinay",
prathibhavanthudu-1986,"Prathibhavanthudu",1986,"Krishna","K. Vasu",
punyasthree-1986,"Punyasthree",1986,"Rajendra Prasad","Muthyala Subbaiah",
rakshasudu-1986,"Rakshasudu",1986,"Chiranjeevi","A. Kodandarami Reddy",
ravana-brahma-1986,"Ravana Brahma",1986,"Krishnam Raju","A. Kodandarami Reddy",
rendu-rella-aaru-1986,"Rendu Rella Aaru",1986,"Rajendra Prasad","Jandhyala",
rendu-rellu-aaru-1986,"Rendu Rellu Aaru",1986,"Rajendra Prasad","Jandhyala Subramanya Sastry",
repati-pourulu-1986,"Repati Pourulu",1986,"Krishnam Raju","T. Krishna",
sakkanodu-1986,"Sakkanodu",1986,"Suman","A. Kodandarami Reddy",
samsaram-o-sangeetham-1986,"Samsaram O Sangeetham",1986,"Vijayashanti","Narasimha Rao Relangi",
santhi-nivasam-1986,"Santhi Nivasam",1986,"Krishna","G. Ram Mohana Rao",
seetarama-kalyanam-1986,"Seetarama Kalyanam",1986,"Nandamuri Balakrishna","Jandhyala",
seetharama-kalyanam-1986,"Seetharama Kalyanam",1986,"Nandamuri Balakrishna","Jandhyala and produced K",
simhasanam-1986,"Simhasanam",1986,"Krishna","Krishna",
singhasan-1986,"Singhasan",1986,"Jeetendra","Krishna",
sravana-sandhya-1986,"Sravana Sandhya",1986,"Vijayashanti","A. Kodandarami Reddy",
sri-shirdi-saibaba-mahathyam-1986,"Sri Shirdi Saibaba Mahathyam",1986,"Vijayachander","K. Vasu",
srimathi-oka-bahumathi-1986,"Srimathi Oka Bahumathi",1986,"Naresh","Visu",
suhaagan-1986,"Suhaagan",1986,"Jeetendra","K. Raghavendra Rao",
sultanat-1986,"Sultanat",1986,"Dharmendra","Mukul Anand",
swarag-se-sunder-1986,"Swarag Se Sunder",1986,"Jaya Prada","K. Bapayya",
swati-muthyam-1986,"Swati Muthyam",1986,"Kamal Haasan","K. Viswanath",
tandra-paparayudu-1986,"Tandra Paparayudu",1986,"Kota Srinivasa Rao","Dasari Narayana Rao",
ugra-narasimham-1986,"Ugra Narasimham",1986,"Balakrishna","Dasari Narayana Rao",
veta-1986,"Veta",1986,"Chiranjeevi","A. Kodandarami Reddy",
aalapana-1985,"Aalapana",1985,"Mohan","Vamsi",
aatmabalam-1985,"Aatmabalam",1985,"Kaikala Satyanarayana","Tatineni Prasad",
adavi-donga-1985,"Adavi Donga",1985,"Chiranjeevi","K. Raghavendra Rao",
agni-parvatam-1985,"Agni Parvatam",1985,"Krishna","K. Raghavendra Rao",
agni-parvatham-1985,"Agni Parvatham",1985,"Krishna","K. Raghavendra Rao",
america-alludu-1985,"America Alludu",1985,"Krishna","Vasu",
andharikante-monagadu-1985,"Andharikante Monagadu",1985,"Arjun Sarja","T. L. V. Prasad",
anveshana-1985,"Anveshana",1985,"Karthik","Vamsi",
atmabhalam-1985,"Atmabhalam",1985,"Nandamuri Balakrishna","Tatineni Prasad",
babai-abbai-1985,"Babai Abbai",1985,"N. Balakrishna","Jandhyala",
babayi-abbayi-1985,"Babayi-Abbayi",1985,"Nandamuri Balakrishna","Jandhyala",
bangaru-chilaka-1985,"Bangaru Chilaka",1985,"Sobhan Babu","A. Kodandarami Reddy",
bhale-thammudu-1985,"Bhale Thammudu",1985,"N. Balakrishna","Paruchuri Brothers",
bharyabhartala-bandham-1985,"Bharyabhartala Bandham",1985,"Akkineni Nageswara Rao","V. B. Rajendra Prasad",
bullet-1985,"Bullet",1985,"Krishnam Raju","Bapu",
chattamtho-poratam-1985,"Chattamtho Poratam",1985,"Chiranjeevi","K. Bapayya",
chiranjeevi-1985,"Chiranjeevi",1985,"Chiranjeevi","C.V. Rajendran",
dampatyam-1985,"Dampatyam",1985,"Akkineni Nageswara Rao","A. Kodandarami Reddy",
darja-donga-1985,"Darja Donga",1985,"Suman","Manivannan",
devalayam-1985,"Devalayam",1985,"Sobhan Babu","T. Krishna",
donga-1985,"Donga",1985,"Chiranjeevi","A. Kodandarami Reddy",
dongala-vetagadu-1985,"Dongala Vetagadu",1985,"Krishna","K. Raghavendra Rao",
edadugula-bandham-1985,"Edadugula Bandham",1985,"Akkineni Nageswara Rao","K. Vasu",
haqeeqat-1985,"Haqeeqat",1985,"Jaya Prada","Rama Rao Tatineni",
hoshiyar-1985,"Hoshiyar",1985,"Jeetendra","K. Raghavendra Rao",
illale-devatha-1985,"Illale Devatha",1985,"Akkineni Nageswara Rao","A. Kodandarami Reddy",
kattula-kondaiah-1985,"Kattula Kondaiah",1985,"Balakrishna","S.B. Chakravarthy",
kattula-kondayya-1985,"Kattula Kondayya",1985,"Balakrishna","K.S.R. Das",
kongu-mudi-1985,"Kongu Mudi",1985,"Naresh","Vijaya Bapineedu",
kotha-pelli-koothuru-1985,"Kotha Pelli Koothuru",1985,"Chandra Mohan","K. S. Rami Reddy",
lanchavatharam-1985,"Lanchavatharam",1985,"Dasari Narayana Rao","K. Vasu",
maa-pallelo-gopaludu-1985,"Maa Pallelo Gopaludu",1985,"Arjun","Kodi Ramakrishna",
maha-manishi-1985,"Maha Manishi",1985,"Krishna","M. Balaiah",
maha-sangramam-1985,"Maha Sangramam",1985,"Krishna, Shoban Babu","A. Kodandarami Reddy",
mahaguru-1985,"Mahaguru",1985,"Rajinikanth","S. S. Ravichandra",
maharaju-1985,"Maharaju",1985,"Sobhan Babu","Vijaya Bapineedu",
manthra-dandam-1985,"Manthra Dandam",1985,"Unknown","K. Murali Mohan",
masterji-1985,"Masterji",1985,"Rajesh Khanna","K Raghavendra Rao",
mayuri-1985,"Mayuri",1985,"P. L. Narayana","Singeetam Srinivasa Rao",
mogudu-pellalu-1985,"Mogudu Pellalu",1985,"Naresh","Kodi Ramakrishna",
muchataga-mugguru-1985,"Muchataga Mugguru",1985,"Chandra Mohan","Relangi Narasimha Rao",
nyayam-meere-cheppali-1985,"Nyayam Meere Cheppali",1985,"Suman","G Rammohan Rao",
pachani-kapuram-1985,"Pachani Kapuram",1985,"Krishna","K. Vasu",
pataal-bhairavi-1985,"Pataal Bhairavi",1985,"Jaya Prada","K. Bapayya",
pattabhishekam-1985,"Pattabhishekam",1985,"Nandamuri Balakrishna","K. Raghavendra Rao",
pattabhishekham-1985,"Pattabhishekham",1985,"Vijayashanti","K Raghavendra Rao",
pratighatana-1985,"Pratighatana",1985,"Vijayashanti","T Krishna",
preminchu-pelladu-1985,"Preminchu Pelladu",1985,"Rajendra Prasad","Vamsi",
puli-1985,"Puli",1985,"Rajinikanth","Raghvendra Rao",
ragile-gundelu-1985,"Ragile Gundelu",1985,"Mohan Babu","T. Rama Rao",
rakta-sindhuram-1985,"Rakta Sindhuram",1985,"Chiranjeevi","A. Kodandarami Reddy",
raktha-sindhuram-1985,"Raktha Sindhuram",1985,"Chiranjeevi","A. Kodandarami Reddy",
sanjog-1985,"Sanjog",1985,"Jeetendra","K. Viswanath",
sarfarosh-1985,"Sarfarosh",1985,"Sobhan Babu","Dasari Narayana Rao",
siksha-1985,"Siksha",1985,"Chandra Mohan","Relangi Narasimha Rao",
sravanthi-1985,"Sravanthi",1985,"Murali Mohan","M. Krishnudu",
sri-datta-darsanam-1985,"Sri Datta Darsanam",1985,"J.V. Ramana Murthi","Kamalakara Kameshwara Rao",
srivari-shobanam-1985,"Srivari Shobanam",1985,"Naresh","Jandhyala",
sur-sangam-1985,"Sur Sangam",1985,"Girish Karnad","K. Viswanath",
surya-chandra-1985,"Surya Chandra",1985,"Krishna","Vijaya Bapineedu",
tirugubatu-1985,"Tirugubatu",1985,"Krishnam Raju","Dasari Narayana Rao",
vande-mataram-1985,"Vande Mataram",1985,"Krishnam Raju","A. Kodandarami Reddy",
vandemataram-1985,"Vandemataram",1985,"Rajasekhar","T. Krishna",
vijetha-1985,"Vijetha",1985,"Chiranjeevi","A. Kodandarami Reddy",
yuvataram-pilicindi-1985,"Yuvataram Pilicindi",1985,"Suman","Sandhya Rani",
aadadhi-visirina-savaal-1984,"Aadadhi Visirina Savaal",1984,"Vijayalalitha","K. S. R. Das (Screenplay/Direction)",
abhimanyudu-1984,"Abhimanyudu",1984,"Krishnam Raju","Dasari Narayana Rao",
adarshavanthudu-1984,"Adarshavanthudu",1984,"Krishnam Raju","A. Kodandarami Reddy",
agni-gundam-1984,"Agni Gundam",1984,"Chiranjeevi","Kranthi Kumar",
akalmand-1984,"Akalmand",1984,"Jeetendra","",
allullostunnaru-1984,"Allullostunnaru",1984,"Chiranjeevi","K. Viswanath",
allulu-vasthunnaru-1984,"Allulu Vasthunnaru",1984,"Chiranjeevi, Chandra Mohan","K. Vasu",
anubandham-1984,"Anubandham",1984,"Akkineni Nageswara Rao","A. Kodandarami Reddy",
awaaz-1984,"Awaaz",1984,"Rajesh Khanna","Shakti Samanta",
bangaru-kapuram-1984,"Bangaru Kapuram",1984,"Krishna","K. Bapaiah",
bava-maradallu-1984,"Bava Maradallu",1984,"Sobhan Babu","A. Kodandarami Reddy",
bhagyalakshmi-1984,"Bhagyalakshmi",1984,"Naresh","K. Vasu",
dandayatra-1984,"Dandayatra",1984,"Sobhan Babu","K. Raghavendra Rao",
devalayam-1984,"Devalayam",1984,"Krishnam Raju","K. Vasu",
devanthakudu-1984,"Devanthakudu",1984,"Chiranjeevi","S.A. Chandrasekhar",
disco-king-1984,"Disco King",1984,"Balakrishna","T. Prasad",
dongalu-baboi-dongalu-1984,"Dongalu Baboi Dongalu",1984,"Krishna","K. S. R. Das",
gift-1984,"Gift",1984,"Jeetendra","K. Raghavendra Rao",
gruhalakshmi-1984,"Gruhalakshmi",1984,"Rajendra Prasad","B. Bhaskara Rao",
haisiyat-1984,"Haisiyat",1984,"Jaya Prada","Dasari Narayana Rao",
iddaru-dongalu-1984,"Iddaru Dongalu",1984,"Krishna","D. Yoganand",
illalu-priyuralu-1984,"Illalu Priyuralu",1984,"Sobhan Babu","A. Kodandarami Reddy",
insaaf-kaun-karega-1984,"Insaaf Kaun Karega",1984,"Dharmendra","Sudarshan Nag",
inti-guttu-1984,"Inti Guttu",1984,"Chiranjeevi","K. Bapayya",
jaag-utha-insan-1984,"Jaag Utha Insan",1984,"Sridevi","K. Viswanath",
jagan-1984,"Jagan",1984,"Sobhan Babu","Dasari Narayana Rao",
janam-manam-1984,"Janam Manam",1984,"Murali Mohan","Mohan Gandhi",
janani-janmabhoomi-1984,"Janani Janmabhoomi",1984,"Nandamuri Balakrishna","K. Viswanath",
justice-chakravarthy-1984,"Justice Chakravarthy",1984,"Akkineni Nageswara Rao","Dasari Narayana Rao",
k-balachander-1984,"K. Balachander",1984,"Rajinikanth","K. Balachander",
kanchana-ganga-1984,"Kanchana Ganga",1984,"Krishnam Raju","Vasu",
kanchu-kaagada-1984,"Kanchu Kaagada",1984,"Krishna","A. Kodandarami Reddy",
kanchu-kagada-1984,"Kanchu Kagada",1984,"Kongara Jaggayya","A. Kodandarami Reddy",
kathanayakudu-1984,"Kathanayakudu",1984,"Nandamuri Balakrishna","K. Murali Mohana Rao",
kirai-alludu-1984,"Kirai Alludu",1984,"Krishna","M. Balaiah",
koteeswarudu-1984,"Koteeswarudu",1984,"Akkineni Nageswara Rao","Kommineni",
kotha-dampathulu-1984,"Kotha Dampathulu",1984,"Naresh","K. Vasu",
kurra-cheshtalu-1984,"Kurra Cheshtalu",1984,"Rajendra Prasad","B. V. Prasad",
kurukshetramlo-sita-1984,"Kurukshetramlo Sita",1984,"Mohan Babu","B. V. Prasad",
kutumba-gowaravam-1984,"Kutumba Gowaravam",1984,"Arun Kumar","K. Vasu",
manasa-veena-1984,"Manasa Veena",1984,"Akkineni Nageswara Rao","Peethambaram",
mangamma-gari-manavadu-1984,"Mangamma Gari Manavadu",1984,"Nandamuri Balakrishna","Kodi Ramakrishna",
mangammagari-manavadu-1984,"Mangammagari Manavadu",1984,"Nandamuri Balakrishna","Kodi Ramakrishna",
maqsad-1984,"Maqsad",1984,"Rajesh Khanna","K. Bapayya",
mera-faisla-1984,"Mera Faisla",1984,"Sanjay Dutt","S. V. Rajendra Singh Babu",
merupu-daadi-1984,"Merupu Daadi",1984,"Suman","Raviraja Pinisetty",
mukhyamanthri-1984,"Mukhyamanthri",1984,"Krishna","K. Raghavendra Rao",
naagu-1984,"Naagu",1984,"Chiranjeevi","Tatineni Prasad",
nava-mohini-1984,"Nava Mohini",1984,"Naresh","A. Kodandarami Reddy",
naya-kadam-1984,"Naya Kadam",1984,"Rajesh Khanna","K. Raghavendra Rao",
nayakulaku-saval-1984,"Nayakulaku Saval",1984,"Krishna","K. Vasu",
paapi-pet-ka-sawaal-hai-1984,"Paapi Pet Ka Sawaal Hai",1984,"Rajesh Khanna","Sohanlal Kanwar",
palnati-puli-1984,"Palnati Puli",1984,"Krishnam Raju","Dasari Narayana Rao",
pulijoodam-1984,"Pulijoodam",1984,"Krishna","P. Chandrasekhara Reddy",
rachayitri-1984,"Rachayitri",1984,"Bhanu Chander","K. Vasu",
raga-bandham-1984,"Raga Bandham",1984,"Suman","Bapu",
railu-dopidi-1984,"Railu Dopidi",1984,"Naresh","A. Kodandarami Reddy",
rajahmundry-rome-1984,"Rajahmundry Rome",1984,"Chandra Mohan","V. Madhusudhan Rao",
rana-1984,"Rana",1984,"Suman","K. Raghavendra Rao",
raraju-1984,"Raraju",1984,"Rajinikanth","K. Vasu",
rojulu-marayi-1984,"Rojulu Marayi",1984,"Chiranjeevi","A. Kodandarami Reddy",
rowdy-1984,"Rowdy",1984,"Mohan Babu","K. Vasu",
rustum-1984,"Rustum",1984,"Chiranjeevi","A. Kodandarami Reddy",
s-p-bhayankar-1984,"S. P. Bhayankar",1984,"Akkineni Nageswara Rao","V. B. Rajendra Prasad",
sadma-1984,"Sadma",1984,"Kamal Haasan","Balu Mahendra",
sahasame-jeevitham-1984,"Sahasame Jeevitham",1984,"Nandamuri Balakrishna","Bharati-Vasu",
sampoorna-premayanam-1984,"Sampoorna Premayanam",1984,"Sobhan Babu","N",
sangeeta-samrat-1984,"Sangeeta Samrat",1984,"Akkineni Nageswara Rao","Singeetam Srinivasa Rao",
seethamma-pelli-1984,"Seethamma Pelli",1984,"Chandra Mohan","B. Bhaskara Rao",
sher-1984,"Sher",1984,"Jeetendra","Dasari Narayana Rao",
sitaara-1984,"Sitaara",1984,"Suman","Vamsi",
sitara-1984,"Sitara",1984,"Suman Talwar","Vamsi",
srimadvirat-veerabrahmendra-swami-charitra-1984,"Srimadvirat Veerabrahmendra Swami Charitra",1984,"N. T. Rama Rao","N.T. Rama Rao",
srivariki-premalekha-1984,"Srivariki Premalekha",1984,"Suthivelu","Jandhyala Subramanya Sastry",
swati-1984,"Swati",1984,"Bhanu Chander","Kranthi Kumar",
tandava-krishnudu-1984,"Tandava Krishnudu",1984,"Kaikala Satyanarayana","P",
tohfa-1984,"Tohfa",1984,"Jeetendra","K Raghavendra Rao",
uddhandudu-1984,"Uddhandudu",1984,"Krishna","P. Sambasiva Rao",
vasantha-geetam-1984,"Vasantha Geetam",1984,"Akkineni Nageswara Rao","Singeetam Srinivasa Rao",
veerabhadrudu-1984,"Veerabhadrudu",1984,"Krishnam Raju","A Kodandarami Reddy",
yama-doothalu-1984,"Yama Doothalu",1984,"Rajendra Prasad","P. Chandrasekhara Reddy",
a-vincent-1983,"A. Vincent",1983,"Philippe Noiret","A Vincent",
aalaya-sikharam-1983,"Aalaya Sikharam",1983,"Chiranjeevi","Kodi Ramakrishna",
adadhi-aata-bommaa-1983,"Adadhi Aata Bommaa!",1983,"Sekthi","R K Battula (story/direction)",
adavalle-aligithe-1983,"Adavalle Aligithe",1983,"Gummadi","Vejella Satyanarayana",
adavi-simhalu-1983,"Adavi Simhalu",1983,"Krishna","K. Raghavendra Rao",
adutha-varisu-1983,"Adutha Varisu",1983,"Rajinikanth","S. P. Muthuraman",
agni-jwala-1983,"Agni Jwala",1983,"Mohan Babu","K. Raghavendra Rao",
agni-samadhi-1983,"Agni Samadhi",1983,"Krishnam Raju","K. Vasu",
akka-mogudu-chelleli-kapuram-1983,"Akka Mogudu Chelleli Kapuram",1983,"Chandra Mohan","Katta Subba Rao",
amarajeevi-1983,"Amarajeevi",1983,"Akkineni Nageswara Rao","Jandhyala",
amayaka-chakravarthy-1983,"Amayaka Chakravarthy",1983,"Chandra Mohan","Vijaya Bapineedu",
amayakudu-kadhu-asadhyudu-1983,"Amayakudu Kadhu Asadhyudu",1983,"Krishna","Vijaya Nirmala",
