Movie ID,Title,Year,Slug,Category,Issue,Severity,Current Value,Suggested Action
0e870062-5342-4896-b071-797de2f571bc,"Shri Rama Katha",1969,"shri-rama-katha-1969","Missing Poster","Missing poster_url (will show placeholder)",low,"","Add poster URL from TMDB or other source"
9cafc83c-bfe3-4b7e-980a-d6750cd96c42,"Aggi Meeda Guggilam",1968,"aggi-meeda-guggilam-1968","Missing Poster","Missing poster_url (will show placeholder)",low,"","Add poster URL from TMDB or other source"
2c262b88-1e37-4622-a35c-cd8238e001c6,"Sati Sakkubai",1965,"sati-sakkubai-1965","Missing Poster","Missing poster_url (will show placeholder)",low,"","Add poster URL from TMDB or other source"
f889942d-3b51-4a32-a3c8-2784d5b8cf1e,"Kodalupilla",1972,"kodalupilla-1972","Missing Poster","Missing poster_url (will show placeholder)",low,"","Add poster URL from TMDB or other source"
adcf585f-9267-4555-8954-9a5faa845708,"Aada Pettanam",1958,"women-s-authority-1958","Missing Poster","Missing poster_url (will show placeholder)",low,"","Add poster URL from TMDB or other source"
279f8440-e8ff-4e17-9e0c-aa0239188784,"Indradhanasu",1978,"indradhanasu-1978","Missing Poster","Missing poster_url (will show placeholder)",low,"","Add poster URL from TMDB or other source"
d7fa2b02-d7ca-4401-a602-7e10366ece13,"Bhagyarekha",1957,"bhagyarekha-1957","Missing Poster","Missing poster_url (will show placeholder)",low,"","Add poster URL from TMDB or other source"
af174b51-4a97-4138-9756-2777c159e8a1,"47 Rojulu",1981,"47-rojulu-1981","Missing Poster","Missing poster_url (will show placeholder)",low,"","Add poster URL from TMDB or other source"
2a164638-bb73-4bed-9726-7960d9fd17bd,"Muthaiduva",1979,"muthaiduva-1979","Missing Poster","Missing poster_url (will show placeholder)",low,"","Add poster URL from TMDB or other source"
ee5c676a-000a-4f09-a243-56144f0962b8,"Chaaya",1979,"chaaya-1979","Missing Poster","Missing poster_url (will show placeholder)",low,"","Add poster URL from TMDB or other source"
9a6979f0-0433-47f4-a641-a3aa3c715e89,"Indira Vizha",2009,"indira-vizha-2009","Missing Poster","Missing poster_url (will show placeholder)",low,"","Add poster URL from TMDB or other source"
5959739b-7f60-4bc6-8e72-b3e7b0973b8d,"Padma Shri",1968,"padma-shri-1968","Missing Poster","Missing poster_url (will show placeholder)",low,"","Add poster URL from TMDB or other source"
e421f20f-05e5-4ca9-bcef-cb56959d31ec,"Parthudu",1989,"parthudu-1989","Missing Poster","Missing poster_url (will show placeholder)",low,"","Add poster URL from TMDB or other source"
aa9bf149-99fd-450a-a664-2248ad269c24,"Speed Dancer",1999,"speed-dancer-1999","Missing Poster","Missing poster_url (will show placeholder)",low,"","Add poster URL from TMDB or other source"
f8021a22-2722-42b9-bc24-098ad5ada94e,"Puttinti Gowravam",1996,"puttinti-gowravam-1996","Missing Poster","Missing poster_url (will show placeholder)",low,"","Add poster URL from TMDB or other source"
12d0396d-fc90-45d4-802e-b0ec3de8cdac,"Athiradhudu",1991,"athiradhudu-1991","Missing Poster","Missing poster_url (will show placeholder)",low,"","Add poster URL from TMDB or other source"
01d912c2-0ffc-40bd-af1c-8cf221c25cf7,"Pellante Noorella Panta",1992,"pellante-noorella-panta-1992","Missing Poster","Missing poster_url (will show placeholder)",low,"","Add poster URL from TMDB or other source"
b9c121fc-c600-435b-917f-3851b9b7a268,"Keechu Raallu",1991,"keechu-raallu-1991","Missing Poster","Missing poster_url (will show placeholder)",low,"","Add poster URL from TMDB or other source"
0232f309-82a2-44d1-93ee-cc3fc6202ca9,"Vinta Dampatulu",1972,"vinta-dampatulu-1972","Missing Poster","Missing poster_url (will show placeholder)",low,"","Add poster URL from TMDB or other source"
a1bdb09b-8da8-4cc4-a785-062ac02cdcd2,"Navayugam",1990,"navayugam-1990","Missing Poster","Missing poster_url (will show placeholder)",low,"","Add poster URL from TMDB or other source"
72c28149-7771-478f-83d8-8b5e8599331e,"Idem Pellam Baboi",1990,"idem-pellam-baboi-1990","Missing Poster","Missing poster_url (will show placeholder)",low,"","Add poster URL from TMDB or other source"
e7383fd9-b3d1-45b1-91cd-7ed82a6467df,"Astulu Anthastulu",1969,"astulu-anthastulu-1969","Missing Poster","Missing poster_url (will show placeholder)",low,"","Add poster URL from TMDB or other source"
e809f76b-bee4-489d-af25-179980cd6a9d,"Ethiri En 3",2016,"ethiri-en-3-2016","Missing Poster","Missing poster_url (will show placeholder)",low,"","Add poster URL from TMDB or other source"
22d7ab60-3784-4519-8a24-e318b75b58f0,"Prema Samrat",1987,"prema-samrat-1987","Missing Poster","Missing poster_url (will show placeholder)",low,"","Add poster URL from TMDB or other source"
eb990477-19ab-46cf-bd90-7186a66bb046,"Chandi Chamundi",1983,"chandi-chamundi-1983","Missing Poster","Missing poster_url (will show placeholder)",low,"","Add poster URL from TMDB or other source"
d8f507fe-c7e3-4194-ae8d-ee318e059d68,"Nipputo Chelagaatam",1982,"nipputo-chelagaatam-1982","Missing Poster","Missing poster_url (will show placeholder)",low,"","Add poster URL from TMDB or other source"
d3cc338c-f3b6-4ced-b16e-95c862c5d8cd,"Captain Krishna",1979,"captain-krishna-1979","Missing Poster","Missing poster_url (will show placeholder)",low,"","Add poster URL from TMDB or other source"
a0c0548e-bd07-4002-be81-3381db84ed61,"Sati Arundhati",1968,"sati-arundhati-1968","Missing Poster","Missing poster_url (will show placeholder)",low,"","Add poster URL from TMDB or other source"
7a3c7963-9929-436f-9a70-166cfd9f985e,"Premalekhalu",1977,"premalekhalu-1977","Missing Poster","Missing poster_url (will show placeholder)",low,"","Add poster URL from TMDB or other source"
6c6084dd-9ce3-4572-b4a2-320ec0de4731,"Aayanagaru",1998,"aayanagaru-1998","Missing Poster","Missing poster_url (will show placeholder)",low,"","Add poster URL from TMDB or other source"
78a38f2d-211d-40e9-8e86-b26bb97dbc2f,"Veta",1986,"veta-1986","Missing Poster","Missing poster_url (will show placeholder)",low,"","Add poster URL from TMDB or other source"
794250d0-96e1-4aee-8de3-ce805a0886c2,"Pava Mannippu",1961,"pava-mannippu-1961","Missing Poster","Missing poster_url (will show placeholder)",low,"","Add poster URL from TMDB or other source"
5cadb829-b2c1-4339-8f6f-32da31a826cd,"Mamaku Tagga Alludu",1960,"mamaku-tagga-alludu-1960","Missing Poster","Missing poster_url (will show placeholder)",low,"","Add poster URL from TMDB or other source"
c421b2e5-6a76-46b4-8f0e-d5ba4b57517d,"Thirugubatu",1950,"thirugubatu-1950","Missing Poster","Missing poster_url (will show placeholder)",low,"","Add poster URL from TMDB or other source"
c9d6742a-b8be-4113-a018-baf366552231,"Prema Chesina Pelli",1978,"prema-chesina-pelli-1978","Missing Poster","Missing poster_url (will show placeholder)",low,"","Add poster URL from TMDB or other source"
bc7e618c-acc1-45c4-bc0e-13c674614b3e,"Poru Telangana",2011,"poru-telangana-2011","Missing Poster","Missing poster_url (will show placeholder)",low,"","Add poster URL from TMDB or other source"
88084e95-8746-49f7-9db6-f11b4e5ae5a7,"Poramboku",2007,"poramboku-2007","Missing Poster","Missing poster_url (will show placeholder)",low,"","Add poster URL from TMDB or other source"
0da1f99b-9514-4414-8b32-6d0364ad3131,"Atmabhalam",1985,"atmabhalam-1985","Missing Poster","Missing poster_url (will show placeholder)",low,"","Add poster URL from TMDB or other source"
dd081d61-0df5-49b8-aafc-0a608879514f,"Yama Doothalu",1984,"yama-doothalu-1984","Missing Poster","Missing poster_url (will show placeholder)",low,"","Add poster URL from TMDB or other source"
78b96e52-9f1b-4f01-aa17-211ecb0a1ed2,"Gurukshetram",2006,"gurukshetram-2006","Missing Poster","Missing poster_url (will show placeholder)",low,"","Add poster URL from TMDB or other source"
63a42b99-c280-4372-a918-9ca8803e68c9,"Yes Nenante Nene",1994,"yes-nenante-nene-1994","Missing Poster","Missing poster_url (will show placeholder)",low,"","Add poster URL from TMDB or other source"
543890ba-ee06-4802-8f97-e991c653d235,"Balidaanam",1983,"balidaanam-1983","Missing Poster","Missing poster_url (will show placeholder)",low,"","Add poster URL from TMDB or other source"
680e7aba-e623-4694-ad70-b5e5b5efb670,"Thadayam",1997,"thadayam-1997","Missing Poster","Missing poster_url (will show placeholder)",low,"","Add poster URL from TMDB or other source"
3a016d18-99d4-480f-aca2-a07b5d93f02f,"Kaama",1999,"kaama-1999","Missing Poster","Missing poster_url (will show placeholder)",low,"","Add poster URL from TMDB or other source"
a3fa36ef-a3f9-468c-a45a-727e9329570c,"Navvulata",1998,"navvulata-1998","Missing Poster","Missing poster_url (will show placeholder)",low,"","Add poster URL from TMDB or other source"
e07b4c84-986c-4c9a-813f-04266996e108,"Nenu Premisthunnanu",1998,"nenu-premisthunnanu-1998","Missing Poster","Missing poster_url (will show placeholder)",low,"","Add poster URL from TMDB or other source"
c76df331-4563-48bd-80c0-c8f897ec614b,"Pape Naa Pranam",1998,"pape-naa-pranam-1998","Missing Poster","Missing poster_url (will show placeholder)",low,"","Add poster URL from TMDB or other source"
b9512ef0-4eff-449b-97fc-fbf364adb75b,"Geetaanjali",1973,"geetaanjali-1973","Missing Poster","Missing poster_url (will show placeholder)",low,"","Add poster URL from TMDB or other source"
aa81ca58-005c-4584-bd50-c6e0096ccdf4,"Raja Simham",1995,"raja-simham-1995","Missing Poster","Missing poster_url (will show placeholder)",low,"","Add poster URL from TMDB or other source"
51eaa006-80a1-443f-a8da-2db3fd1c1234,"Ezhai Jaathi",1993,"ezhai-jaathi-1993","Missing Poster","Missing poster_url (will show placeholder)",low,"","Add poster URL from TMDB or other source"
19f651ee-c72c-4133-b834-402ac0dfc000,"Rendilla Poojari",1993,"rendilla-poojari-1993","Missing Poster","Missing poster_url (will show placeholder)",low,"","Add poster URL from TMDB or other source"
f5a498ec-f144-4da8-9572-ca71e8b60dd4,"Aasayam",1993,"aasayam-1993","Missing Poster","Missing poster_url (will show placeholder)",low,"","Add poster URL from TMDB or other source"
d82fc1c8-52a8-4b82-ba24-a24934d66a75,"Pulijoodam",1984,"pulijoodam-1984","Missing Poster","Missing poster_url (will show placeholder)",low,"","Add poster URL from TMDB or other source"
3fc88a83-afd3-4a7e-9b7a-40681d8a46dd,"Kongu Chatu Krishnudu",1993,"kongu-chatu-krishnudu-1993","Missing Poster","Missing poster_url (will show placeholder)",low,"","Add poster URL from TMDB or other source"
0d5e4e5e-701f-4da1-a2d5-9da9cde60a51,"Manshulu Mati Bommalu",1974,"manshulu-mati-bommalu-1974","Missing Poster","Missing poster_url (will show placeholder)",low,"","Add poster URL from TMDB or other source"
89b4568b-f288-4e9e-9c16-1e5915b1df3c,"Chakravyuham",1992,"chakravyuham-1992","Missing Poster","Missing poster_url (will show placeholder)",low,"","Add poster URL from TMDB or other source"
8b1803f7-a9e0-4636-a7fa-40c9170c8261,"Niyantha",1991,"niyantha-1991","Missing Poster","Missing poster_url (will show placeholder)",low,"","Add poster URL from TMDB or other source"
a6c228ba-d0b7-490a-b7d8-57d00a6fa85c,"Veerabhadrudu",1984,"veerabhadrudu-1984","Missing Poster","Missing poster_url (will show placeholder)",low,"","Add poster URL from TMDB or other source"
1f8c36db-fba4-41b3-b253-7e3927d72f02,"Devalayam",1984,"devalayam-1984","Missing Poster","Missing poster_url (will show placeholder)",low,"","Add poster URL from TMDB or other source"
e5acaa1a-dbe4-4b94-a1a3-1b2d0e6e0ce3,"Mullum Malarum",1978,"mullum-malarum-1978","Missing Poster","Missing poster_url (will show placeholder)",low,"","Add poster URL from TMDB or other source"
bf8d95da-be4e-4c9f-bd7a-7247490b850f,"Murattu Kaalai",1980,"murattu-kaalai-1980","Missing Poster","Missing poster_url (will show placeholder)",low,"","Add poster URL from TMDB or other source"
58583bc1-da6c-43fc-8351-81c351153a21,"Nallavanukku Nallavan",1984,"nallavanukku-nallavan-1984","Missing Poster","Missing poster_url (will show placeholder)",low,"","Add poster URL from TMDB or other source"
0e0b3336-2aec-426a-ac10-f005ea156bf5,"Avargal",1977,"avargal-1977","Missing Poster","Missing poster_url (will show placeholder)",low,"","Add poster URL from TMDB or other source"
1a47948c-8cc0-4345-88d2-408e766205d8,"Aval Appadithan",1978,"aval-appadithan-1978","Missing Poster","Missing poster_url (will show placeholder)",low,"","Add poster URL from TMDB or other source"
5c39389e-c894-4591-ab62-a7075a7169b6,"Thillu Mullu",1981,"thillu-mullu-1981","Missing Poster","Missing poster_url (will show placeholder)",low,"","Add poster URL from TMDB or other source"
49ec2250-90e1-4faa-8a49-7b2557ac22c8,"Bairavi",1978,"bairavi-1978","Missing Poster","Missing poster_url (will show placeholder)",low,"","Add poster URL from TMDB or other source"
db8ab3dc-9c2c-4b7a-850b-8f2faa93d247,"Billa",1980,"billa-1980","Missing Poster","Missing poster_url (will show placeholder)",low,"","Add poster URL from TMDB or other source"
549a78c3-ae33-43d7-8df9-6eb655f8ddfd,"Velaikaran",1987,"velaikaran-1987","Missing Poster","Missing poster_url (will show placeholder)",low,"","Add poster URL from TMDB or other source"
1be8cab2-cf74-4aa1-b3a8-d49d41224458,"Moondru Mugam",1982,"moondru-mugam-1982","Missing Poster","Missing poster_url (will show placeholder)",low,"","Add poster URL from TMDB or other source"
e23a76ec-2d7e-417b-b548-6302a7325ef2,"Annaamalai",1992,"annaamalai-1992","Missing Poster","Missing poster_url (will show placeholder)",low,"","Add poster URL from TMDB or other source"
d045e01e-04cc-48b5-ae36-06d24ae21a79,"Mahajananiki Maradalu Pilla",1990,"mahajananiki-maradalu-pilla-1990","Missing Poster","Missing poster_url (will show placeholder)",low,"","Add poster URL from TMDB or other source"
8dacf769-d3c5-41af-9d77-1ff542436c72,"Sri Raghavendrar",1985,"sri-raghavendrar-1985","Missing Poster","Missing poster_url (will show placeholder)",low,"","Add poster URL from TMDB or other source"
f57c9b3d-3da2-44fa-b127-71f2d2451984,"Dosti Dushmani",1986,"dosti-dushmani-1986","Missing Poster","Missing poster_url (will show placeholder)",low,"","Add poster URL from TMDB or other source"
ee09d57d-9204-42cd-96fd-e4b73e316eea,"Dharmathin Thalaivan",1988,"dharmathin-thalaivan-1988","Missing Poster","Missing poster_url (will show placeholder)",low,"","Add poster URL from TMDB or other source"
2ba751ad-63db-430c-9ef0-7e723839857d,"Sivaji",2007,"sivaji-2007","Missing Poster","Missing poster_url (will show placeholder)",low,"","Add poster URL from TMDB or other source"
470b5f05-8afc-4c7a-aede-523b5315aca2,"Manithan",1987,"manithan-1987","Missing Poster","Missing poster_url (will show placeholder)",low,"","Add poster URL from TMDB or other source"
c26cfa4c-4410-4c86-9772-92560c1ac0e1,"Valli",1993,"valli-1993","Missing Poster","Missing poster_url (will show placeholder)",low,"","Add poster URL from TMDB or other source"
ba85f253-9d70-4b69-9adc-8cbbb0710ae7,"Manasu Mamata",1990,"manasu-mamata-1990","Missing Poster","Missing poster_url (will show placeholder)",low,"","Add poster URL from TMDB or other source"
3c306fdb-ba22-4e2c-8662-f7db2f2973c2,"Guru Sishyan",1988,"guru-sishyan-1988","Missing Poster","Missing poster_url (will show placeholder)",low,"","Add poster URL from TMDB or other source"
bc4a2a07-4d8f-41cd-8a65-0391f4afbc8a,"Baashha",1995,"baashha-1995","Missing Poster","Missing poster_url (will show placeholder)",low,"","Add poster URL from TMDB or other source"
0e143535-b614-4f0f-beab-57fb81069c33,"Bharya Bhartala Bhagotham",1988,"bharya-bhartala-bhagotham-1988","Missing Poster","Missing poster_url (will show placeholder)",low,"","Add poster URL from TMDB or other source"
0308860a-dd7f-4c4f-8458-ee4c52a4a66e,"Sati Sakkubai",1954,"sati-sakkubai-1954","Missing Poster","Missing poster_url (will show placeholder)",low,"","Add poster URL from TMDB or other source"
1afaec28-3d22-42d0-be4e-fccc89bfd13d,"Ra.One",2011,"raone-2011","Missing Poster","Missing poster_url (will show placeholder)",low,"","Add poster URL from TMDB or other source"
3f44e691-e91b-413b-ba3e-e869918de551,"Thodallullu",1988,"thodallullu-1988","Missing Poster","Missing poster_url (will show placeholder)",low,"","Add poster URL from TMDB or other source"
2d97b252-1de8-4604-8486-9a376171f0ec,"Brahma Nayudu",1987,"brahma-nayudu-1987","Missing Poster","Missing poster_url (will show placeholder)",low,"","Add poster URL from TMDB or other source"
cc61674f-9ba8-454f-8b05-343f1424a64d,"Apoorva Raagangal",1975,"apoorva-raagangal-1975","Missing Poster","Missing poster_url (will show placeholder)",low,"","Add poster URL from TMDB or other source"
706e3c97-71e9-4c8a-b97c-e6d68d26521b,"Ayyayyo Brahamayya",1992,"ayyayyo-brahamayya-1992","Missing Poster","Missing poster_url (will show placeholder)",low,"","Add poster URL from TMDB or other source"
7790fe31-e23c-4609-bd9a-400577a5db89,"Janam Manam",1984,"janam-manam-1984","Missing Poster","Missing poster_url (will show placeholder)",low,"","Add poster URL from TMDB or other source"
9419ec3b-7451-4f30-adf7-9f9ac3ec5dfc,"Allauddinum Albhutha Vilakkum",1979,"allauddinum-albhutha-vilakkum-1979","Missing Poster","Missing poster_url (will show placeholder)",low,"","Add poster URL from TMDB or other source"
9c1e8fee-6054-49a9-9680-6b730eea3d35,"Geraftaar",1985,"geraftaar-1985","Missing Poster","Missing poster_url (will show placeholder)",low,"","Add poster URL from TMDB or other source"
2fd06282-8553-4d8e-90fd-216ab276d706,"Navodayam",1983,"navodayam-1983","Missing Poster","Missing poster_url (will show placeholder)",low,"","Add poster URL from TMDB or other source"
964f1bbc-2141-442c-b6ac-b831ad0f63de,"Ramasundari",1960,"ramasundari-1960","Missing Poster","Missing poster_url (will show placeholder)",low,"","Add poster URL from TMDB or other source"
d9cb3f93-9b5f-42cc-855d-60114f1dd021,"Padikkadavan",1985,"padikkadavan-1985","Missing Poster","Missing poster_url (will show placeholder)",low,"","Add poster URL from TMDB or other source"
acf6f921-5293-4731-9ce2-99ade5f64f58,"Kaksha Sadistha",1983,"kaksha-sadistha-1983","Missing Poster","Missing poster_url (will show placeholder)",low,"","Add poster URL from TMDB or other source"
dca69bb6-53f3-4720-96b0-868d0a91cef4,"Lanke Bindelu",1983,"lanke-bindelu-1983","Missing Poster","Missing poster_url (will show placeholder)",low,"","Add poster URL from TMDB or other source"
779c852a-287e-4fe6-9c4c-003d507fa466,"Garuda Rekhe",1982,"garuda-rekhe-1982","Missing Poster","Missing poster_url (will show placeholder)",low,"","Add poster URL from TMDB or other source"
fd806128-7edf-482f-9864-0c7a01b0a413,"Triveni Sangamam",1983,"triveni-sangamam-1983","Missing Poster","Missing poster_url (will show placeholder)",low,"","Add poster URL from TMDB or other source"
00c6b194-3592-4da0-9e98-60414fa706ad,"Subha Muhurtham",1983,"subha-muhurtham-1983","Missing Poster","Missing poster_url (will show placeholder)",low,"","Add poster URL from TMDB or other source"
6ce00ec4-d364-4512-acc6-aa6537be74bd,"Vichithra Kutumbam",1971,"vichithra-kutumbam-1971","Missing Poster","Missing poster_url (will show placeholder)",low,"","Add poster URL from TMDB or other source"
9f96d6fe-7fb0-4f15-9f12-3b52e4e9b95b,"Nagna Sathyam",1979,"nagna-sathyam-1979","Missing Poster","Missing poster_url (will show placeholder)",low,"","Add poster URL from TMDB or other source"
74da0a42-4913-4b9f-b7a4-837595ccae77,"Aaradhana",1976,"aaradhana-1976","Missing Poster","Missing poster_url (will show placeholder)",low,"","Add poster URL from TMDB or other source"
fc0c3d34-65cf-49c2-b09f-1640256208c9,"Manchi Rojulu Vachchaayi",1972,"manchi-rojulu-vachchaayi-1972","Missing Poster","Missing poster_url (will show placeholder)",low,"","Add poster URL from TMDB or other source"
051fe2ca-6f11-42f9-8464-7b72a58c0a91,"Prema Vijayam",1983,"prema-vijayam-1983","Missing Poster","Missing poster_url (will show placeholder)",low,"","Add poster URL from TMDB or other source"
f8832386-fff5-4b20-a67e-ebf028917326,"Kurra Cheshtalu",1984,"kurra-cheshtalu-1984","Missing Poster","Missing poster_url (will show placeholder)",low,"","Add poster URL from TMDB or other source"
9378cd9b-f716-41f6-8de9-670a90b61fbf,"Pagabattina Paduchu",1971,"pagabattina-paduchu-1971","Missing Poster","Missing poster_url (will show placeholder)",low,"","Add poster URL from TMDB or other source"
3893ce9b-4be0-478c-9699-c8441f0fb602,"Renukadevi Mahatyam",1960,"renukadevi-mahatyam-1960","Missing Poster","Missing poster_url (will show placeholder)",low,"","Add poster URL from TMDB or other source"
545f687e-bc0f-43ad-b1a6-31aea5c766fc,"Varudhini",1947,"varudhini-1947","Missing Poster","Missing poster_url (will show placeholder)",low,"","Add poster URL from TMDB or other source"
a4f04da6-1a3c-4ada-86ed-17b36cb21757,"Beedala Patlu",1952,"beedala-patlu-1952","Missing Poster","Missing poster_url (will show placeholder)",low,"","Add poster URL from TMDB or other source"
c3bcd7cd-f23a-4d61-8e8e-857e50fba806,"Idhi Kadhu Mugimpu",1983,"idhi-kadhu-mugimpu-1983","Missing Poster","Missing poster_url (will show placeholder)",low,"","Add poster URL from TMDB or other source"
6bd742ea-907c-4d86-8991-087dcec5a131,"Mangala",1951,"mangala-1951","Missing Poster","Missing poster_url (will show placeholder)",low,"","Add poster URL from TMDB or other source"
f90660eb-9a08-4913-9cbf-e4c717d5a117,"Aahuti",1950,"aahuti-1950","Missing Poster","Missing poster_url (will show placeholder)",low,"","Add poster URL from TMDB or other source"
d6c4f653-f050-4437-9f29-bd8475fb3591,"Chandravanka",1951,"chandravanka-1951","Missing Poster","Missing poster_url (will show placeholder)",low,"","Add poster URL from TMDB or other source"
cbd06cd7-12fb-485b-b184-a9ec49b9ed62,"Madana Kamaraju Katha",1962,"madana-kamaraju-katha-1962","Missing Poster","Missing poster_url (will show placeholder)",low,"","Add poster URL from TMDB or other source"
f17dac8d-8ae1-4582-8209-40bdb9696acd,"Katta Subba Rao",1982,"katta-subba-rao-1982","Missing Poster","Missing poster_url (will show placeholder)",low,"","Add poster URL from TMDB or other source"
e7b4d10d-89a1-4e6b-a53a-ab474b733ffe,"Andaru Herole",1998,"andaru-herole-1998","Missing Poster","Missing poster_url (will show placeholder)",low,"","Add poster URL from TMDB or other source"
c798227a-0d74-4763-8336-8b9ac1ff8655,"Harischandraa",1999,"harischandraa-1999","Missing Poster","Missing poster_url (will show placeholder)",low,"","Add poster URL from TMDB or other source"
83170baa-62f1-43e1-b004-2019b27322f1,"Paga Sadista",1970,"paga-sadista-1970","Missing Poster","Missing poster_url (will show placeholder)",low,"","Add poster URL from TMDB or other source"
7fb60044-0489-48e9-a83c-60c00357b675,"Mondi Mogudu Penki Pellam",1991,"mondi-mogudu-penki-pellam-1991","Missing Poster","Missing poster_url (will show placeholder)",low,"","Add poster URL from TMDB or other source"
7703f214-6c92-43c5-aa2d-5aadd6a55ca0,"Griha Pravesam",1946,"griha-pravesam-1946","Missing Poster","Missing poster_url (will show placeholder)",low,"","Add poster URL from TMDB or other source"
61513292-3143-4b31-9957-d15dd2ef2b7b,"Navvithe Navaratnalu",1951,"navvithe-navaratnalu-1951","Missing Poster","Missing poster_url (will show placeholder)",low,"","Add poster URL from TMDB or other source"
177c93cb-3036-4be7-b07e-38ea898b0e6e,"Vindhyarani",1948,"vindhyarani-1948","Missing Poster","Missing poster_url (will show placeholder)",low,"","Add poster URL from TMDB or other source"
f9c45941-42a8-4ccd-9c68-fc280a31a734,"Intalludu",1983,"intalludu-1983","Missing Poster","Missing poster_url (will show placeholder)",low,"","Add poster URL from TMDB or other source"
3aa5a84e-eab1-4777-b1b5-edc402a6b2f9,"Oorummadi Brathukulu",1976,"oorummadi-brathukulu-1976","Missing Poster","Missing poster_url (will show placeholder)",low,"","Add poster URL from TMDB or other source"
1bddceae-ab0e-46e9-8f3e-86770fcbe9d6,"Dabbu Bhale Jabbu",1992,"dabbu-bhale-jabbu-1992","Missing Poster","Missing poster_url (will show placeholder)",low,"","Add poster URL from TMDB or other source"
052658b3-f5bc-4867-8a2b-c0ef4d6e1210,"Jagamondi",1981,"jagamondi-1981","Missing Poster","Missing poster_url (will show placeholder)",low,"","Add poster URL from TMDB or other source"
8d317660-a88f-4d34-b432-0ceb96214ba2,"Lakshmi Durga",1990,"lakshmi-durga-1990","Missing Poster","Missing poster_url (will show placeholder)",low,"","Add poster URL from TMDB or other source"
be63beb8-0a1e-45ab-a91f-746cabfeb8b4,"Chilaka Josyam",1983,"chilaka-josyam-1983","Missing Poster","Missing poster_url (will show placeholder)",low,"","Add poster URL from TMDB or other source"
2340f8a6-f368-4ed5-b1ed-fde5a6670b4f,"Dongala Vetagadu",1985,"dongala-vetagadu-1985","Missing Poster","Missing poster_url (will show placeholder)",low,"","Add poster URL from TMDB or other source"
cfc4ac24-7219-49da-9a62-18358be98608,"Ikanaina Marandi",1983,"ikanaina-marandi-1983","Missing Poster","Missing poster_url (will show placeholder)",low,"","Add poster URL from TMDB or other source"
950c5105-e8bf-4089-9bd2-6905fd8ef3a5,"Ee Kaalam Katha",1982,"ee-kaalam-katha-1982","Missing Poster","Missing poster_url (will show placeholder)",low,"","Add poster URL from TMDB or other source"
d702f509-b362-40a3-adbb-affdb5f47bdd,"Daari Tappina Manishi",1981,"daari-tappina-manishi-1981","Missing Poster","Missing poster_url (will show placeholder)",low,"","Add poster URL from TMDB or other source"
01abc477-4e51-4e15-9899-e13d8f713cec,"Kaani",2004,"kaani-2004","Missing Poster","Missing poster_url (will show placeholder)",low,"","Add poster URL from TMDB or other source"
34ac1a12-ecbf-42b0-ba15-4767b200cbaf,"Intiniti Katha",1974,"intiniti-katha-1974","Missing Poster","Missing poster_url (will show placeholder)",low,"","Add poster URL from TMDB or other source"
4ddea472-0672-4328-8ef3-84d60ffaef69,"Jatakaphalam",1954,"jatakaphalam-1954","Missing Poster","Missing poster_url (will show placeholder)",low,"","Add poster URL from TMDB or other source"
567be505-9fcc-4253-a7af-2a75ad5b9d19,"Karmika Vijayam",1959,"karmika-vijayam-1959","Missing Poster","Missing poster_url (will show placeholder)",low,"","Add poster URL from TMDB or other source"
7d3f04c9-9da5-47ff-b45e-059bc7a636b5,"Alayam",1980,"alayam-1980","Missing Poster","Missing poster_url (will show placeholder)",low,"","Add poster URL from TMDB or other source"
a6e63ea7-7ae4-47ca-8166-8e420edfbb4f,"Chinnamma Katha",1952,"chinnamma-katha-1952","Missing Poster","Missing poster_url (will show placeholder)",low,"","Add poster URL from TMDB or other source"
39b3bed1-4033-4d8f-8670-0b3950d785db,"Manavathi",1952,"manavathi-1952","Missing Poster","Missing poster_url (will show placeholder)",low,"","Add poster URL from TMDB or other source"
016763fc-f656-4ab4-89e1-705272a70d3c,"Muhammad Bin Tuglak",1972,"muhammad-bin-tuglak-1972","Missing Poster","Missing poster_url (will show placeholder)",low,"","Add poster URL from TMDB or other source"
9362afa4-8fb8-4b7e-b7f0-8737506fd5e1,"Vanarani",1946,"vanarani-1946","Missing Poster","Missing poster_url (will show placeholder)",low,"","Add poster URL from TMDB or other source"
67f674fd-44b7-44bb-8e25-0db4f23051f0,"Sati Tulasi",1936,"sati-tulasi-1936","Missing Poster","Missing poster_url (will show placeholder)",low,"","Add poster URL from TMDB or other source"
c980839c-48f8-4777-86d9-a4cccebd8fdd,"Eenatibandham ye Natido",1977,"eenatibandham-ye-natido-1977","Missing Poster","Missing poster_url (will show placeholder)",low,"","Add poster URL from TMDB or other source"
5f20d548-bf58-4495-9063-2a536f7fd466,"Ankitham",1990,"ankitham-1990","Missing Poster","Missing poster_url (will show placeholder)",low,"","Add poster URL from TMDB or other source"
9c3d64e2-2a1c-4bd2-9cb3-949945c0689b,"Ee Pillaku Pellavuthunda",1983,"ee-pillaku-pellavuthunda-1983","Missing Poster","Missing poster_url (will show placeholder)",low,"","Add poster URL from TMDB or other source"
f5008102-02ca-4feb-87d3-54e15a1c6bd8,"Pichi Pantuulu",1983,"pichi-pantuulu-1983","Missing Poster","Missing poster_url (will show placeholder)",low,"","Add poster URL from TMDB or other source"
