Slug,Title (English),Title (Telugu),Release Year,Box Office Category,Current Rating,TMDB/Avg Rating,Review Rating,Director,Hero,Heroine,Genres,Is Blockbuster,Is Classic,Is Underrated,Story Score,Direction Score,Performance Score,Suggested Rating,Notes
the-kashmir-files-2022,"The Kashmir Files","",2022,hit,7.4,7.11,,"Vivek Agnihotri","Mithun Chakraborty","Anupam Kher","History; Drama",FALSE,FALSE,FALSE,,,,,
naai-sekar-returns-2022,"Naai Sekar Returns","",2022,hit,7.4,7.05,,"Suraj","Vadivelu","Rao Ramesh","Comedy",FALSE,FALSE,FALSE,,,,,
ante-sundaraniki-2022,"Ante... Sundaraniki!","",2022,hit,7.4,7.1,,"Vivek Athreya","Nani","Nazriya Nazim","Comedy; Romance; Family",TRUE,FALSE,TRUE,,,,,
ponniyin-selvan-part-i-2022,"Ponniyin Selvan: Part I","PS-1",2022,hit,7.4,7.1,,"Mani Ratnam","Vikram","Aishwarya Rai Bachchan","Action; Adventure; History",FALSE,FALSE,FALSE,,,,,
freddy-2022,"Freddy","",2022,hit,7.4,7.07,,"Shashanka Ghosh","Kartik Aaryan","Alaya F","Romance; Thriller",FALSE,FALSE,FALSE,,,,,
salute-2022,"Salute","",2022,hit,7.3,7.31,,"Rosshan Andrrews","Dulquer Salmaan","Diana Penty","Action; Crime; Thriller",FALSE,FALSE,FALSE,,,,,
the-elephant-whisperers-2022,"The Elephant Whisperers","",2022,hit,7.3,7.28,,"Kartiki Gonsalves","Bomman","Bellie","Documentary",FALSE,FALSE,FALSE,,,,,
thiruchitrambalam-2022,"Thiruchitrambalam","తిరు",2022,hit,7.3,7.3,,"Mithran Jawahar","Dhanush","Nithya Menen","Romance; Drama; Comedy",FALSE,FALSE,FALSE,,,,,
gandhada-gudi-2022,"Gandhada Gudi","",2022,hit,7.3,7,,"Amoghavarsha","Puneeth Rajkumar","Amoghavarsha","Adventure; Drama; Documentary",FALSE,FALSE,FALSE,,,,,
gargi-2022,"Gargi","గార్గి",2022,hit,7.3,7.26,,"Gautham Ramachandran","Sai Pallavi","Aishwarya Lekshmi","Drama; Thriller",FALSE,FALSE,FALSE,,,,,
jana-gana-mana-2022,"Jana Gana Mana","",2022,hit,7.2,7.22,,"Dijo Jose Antony","Prithviraj Sukumaran","Suraj Venjaramoodu","Crime; Thriller; Drama",FALSE,FALSE,FALSE,,,,,
oke-oka-jeevitham-2022,"Oke Oka Jeevitham","",2022,average,7.2,7.2,,"Shree Karthick","Sharwanand","Amala Akkineni","Drama; Fantasy; Science Fiction",TRUE,FALSE,TRUE,,,,,
kantara-2022,"Kantara","కాంతార",2022,hit,7.2,7.16,,"Rishab Shetty","Rishab Shetty","Sapthami Gowda","Action; Drama; Thriller",FALSE,FALSE,FALSE,,,,,
iravatham-2022,"Iravatham","",2022,hit,7,7,,"Suhaas Meera","Raja Ravindra","Tanvi Negi","Thriller; Mystery",TRUE,FALSE,TRUE,,,,,
thaggedhe-le-2022,"Thaggedhe Le","",2022,hit,7,7,,"Srinivasa Raju","Naveen Chandra","Divya Pillai","Crime; Thriller",TRUE,FALSE,TRUE,,,,,
neetho-2022,"Neetho","",2022,hit,7,7,,"Balu Sharma","Aberaam Varma","Saathvika Raj","Romance; Comedy",TRUE,FALSE,TRUE,,,,,
crazy-fellow-2022,"Crazy Fellow","",2022,hit,7,7,,"Phani Krishna Siriki","Aadi Saikumar","Digangana Suryavanshi","Comedy; Romance",TRUE,FALSE,TRUE,,,,,
anukoni-prayanam-2022,"Anukoni Prayanam","",2022,hit,7,7,,"Venkatesh Pediredla","Rajendra Prasad","Tulasi","Drama; Action",TRUE,FALSE,TRUE,,,,,
wanted-pandugod-2022,"Wanted PanduGod","",2022,hit,7,7,,"Sridhar Seepana","Sunil Varma","Anasuya Bharadwaj","Comedy; Drama; Action",TRUE,FALSE,TRUE,,,,,
hridayam-2022,"Hridayam","",2022,hit,7,7.01,,"Vineeth Sreenivasan","Pranav Mohanlal","Darshana Rajendran","Romance; Drama",FALSE,FALSE,FALSE,,,,,
mukhachitram-2022,"Mukhachitram","",2022,hit,7,7,,"Gangadhar","Vikas Vashishta","Priya Vadlamani","Thriller; Drama; Crime",TRUE,FALSE,TRUE,,,,,
virgin-story-2022,"Virgin Story","",2022,hit,7,7,,"Pradip Atluri","Vikram Sahidev","Jayasri Rachakonda","Romance; Comedy",TRUE,FALSE,TRUE,,,,,
sehari-2022,"Sehari","",2022,hit,7,7,,"Gnanasagar Dwaraka","Abhinav Gomatam","Simran Choudhary","Romance; Comedy",TRUE,FALSE,TRUE,,,,,
valliddari-madhya-2022,"Valliddari Madhya","",2022,hit,7,7,,"V. N. Aditya","Viraj Ashwin","Neha Krishna","Romance; Comedy",TRUE,FALSE,TRUE,,,,,
love-today-2022,"Love Today","లవ్‌ టుడే",2022,average,7,6.99,,"Pradeep Ranganathan","Pradeep Ranganathan","Ivana","Comedy; Romance",FALSE,FALSE,FALSE,,,,,
shikaaru-2022,"Shikaaru","",2022,hit,7,7,,"Hari Kolagani","Kishore","Sai Dhanshika","Comedy; Drama",TRUE,FALSE,TRUE,,,,,
kerosene-2022,"Kerosene","",2022,hit,7,7,,"Dhruva","Dhruva","Preeti Singh","Crime; Thriller; Action",TRUE,FALSE,TRUE,,,,,
monica-o-my-darling-2022,"Monica, O My Darling","",2022,average,7,6.97,,"Vasan Bala","Rajkummar Rao","Huma Qureshi","Crime; Comedy; Drama; Mystery",FALSE,FALSE,FALSE,,,,,
sardar-2022,"Sardar","సర్దార్",2022,hit,7,7,,"P S Mithran","Karthi","Raashii Khanna","Thriller; Action",FALSE,FALSE,FALSE,,,,,
10th-class-diaries-2022,"10th Class Diaries","",2022,hit,7,7,,"Anji Sreenu Yarajala","Srikanth","Avika Gor","Drama; Romance; Comedy",TRUE,FALSE,TRUE,,,,,
uniki-2022,"Uniki","",2022,hit,7,7,,"Rajkumar Bobby","Ashish Gandhi","Chitra Shukla","Crime; Thriller; Action",TRUE,FALSE,TRUE,,,,,
darja-2022,"Darja","",2022,hit,7,7,,"Saleem Malik","Sunil Varma","Anasuya Bharadwaj","Action",TRUE,FALSE,TRUE,,,,,
katha-kanchiki-manam-intiki-2022,"Katha Kanchiki Manam Intiki","",2022,hit,7,7,,"Chanakya Chinna","Thrigun","Pujita Ponnada","Comedy; Horror",TRUE,FALSE,TRUE,,,,,
stand-up-rahul-2022,"Stand Up Rahul","",2022,hit,7,7,,"Santo Mohan Veeranki","Raj Tarun","Varsha Bollamma","Comedy; Romance",TRUE,FALSE,TRUE,,,,,
darlings-2022,"Darlings","డార్లింగ్",2022,average,7,6.99,,"Jasmeet K Reen","Alia Bhatt","Shefali Shah","Comedy; Crime; Thriller",FALSE,FALSE,FALSE,,,,,
cheppalani-undhi-2022,"Cheppalani Undhi","",2022,hit,7,7,,"Arun Bharathi","Satya","Stefy Patel","Comedy; Romance; Action",TRUE,FALSE,TRUE,,,,,
jaya-jaya-jaya-jaya-hey-2022,"Jaya Jaya Jaya Jaya Hey","",2022,hit,7,7,,"Vipin Das","Darshana Rajendran","Basil Joseph","Comedy; Drama; Family",FALSE,FALSE,FALSE,,,,,
sammathame-2022,"Sammathame","",2022,hit,7,7,,"Gopinath Reddy","Kiran Abbavaram","Chandini Chowdary","Romance; Comedy",TRUE,FALSE,TRUE,,,,,
rowdy-boys-2022,"Rowdy Boys","",2022,hit,7,7,,"Sree Harsha Konuganti","Ashish Reddy","Anupama Parameswaran","Action; Romance",TRUE,FALSE,TRUE,,,,,
ori-devuda-2022,"Ori Devuda..!","",2022,average,6.9,6.9,,"Ashwath Marimuthu","Vishwak Sen","Mithila Palkar","Comedy; Romance",FALSE,FALSE,TRUE,,,,,
hit-the-2nd-case-2022,"HIT: The 2nd Case","",2022,average,6.9,6.9,,"Sailesh Kolanu","Adivi Sesh","Meenakshi Chaudhary","Crime; Thriller; Action",FALSE,FALSE,TRUE,,,,,
bhediya-2022,"Bhediya","తోడేలు",2022,average,6.9,6.9,,"Amar Kaushik","Varun Dhawan","Kriti Sanon","Horror; Comedy",FALSE,FALSE,FALSE,,,,,
thallumaala-2022,"Thallumaala","",2022,average,6.8,6.8,,"Khalid Rahman","Tovino Thomas","Lukman Avaran","Comedy; Drama; Action",FALSE,FALSE,FALSE,,,,,
bhoothakaalam-2022,"Bhoothakaalam","",2022,average,6.8,6.76,,"Rahul Sadasivan","Shane Nigam","Revathi","Thriller; Mystery; Horror",FALSE,FALSE,FALSE,,,,,
mahaan-2022,"Mahaan","మహాన్‌",2022,average,6.8,6.83,,"Karthik Subbaraj","Vikram","Dhruv Vikram","Crime; Action; Drama",FALSE,FALSE,FALSE,,,,,
bheeshma-parvam-2022,"Bheeshma Parvam","",2022,average,6.8,6.8,,"Amal Neerad","Mammootty","Soubin Shahir","Thriller; Drama",FALSE,FALSE,FALSE,,,,,
attack-2022,"Attack","",2022,average,6.8,6.8,,"Lakshya Raj Anand","John Abraham","Serena Walia","Action; Science Fiction; Thriller",FALSE,FALSE,FALSE,,,,,
masooda-2022,"Masooda","",2022,average,6.8,6.8,,"Sai Kiran","Thiruveer Reddy","Sangeetha Krish","Horror; Drama",FALSE,FALSE,TRUE,,,,,
badhaai-do-2022,"Badhaai Do","",2022,average,6.7,6.69,,"Harshavardhan Kulkarni","Rajkummar Rao","Bhumi Pednekar","Comedy; Drama",FALSE,FALSE,FALSE,,,,,
super-sharanya-2022,"Super Sharanya","",2022,average,6.7,6.7,,"Girish A. D.","Anaswara Rajan","Mamitha Baiju","Comedy; Romance",FALSE,FALSE,FALSE,,,,,
swathi-muthyam-2022,"Swathi Muthyam","స్వాతి ముత్యం",2022,average,6.7,6.7,,"Lakshman K Krishna","Bellamkonda Ganesh","Varsha Bollamma","Romance; Family",FALSE,FALSE,TRUE,,,,,
rorschach-2022,"Rorschach","",2022,average,6.7,6.7,,"Nissam Basheer","Mammootty","Grace Antony","Thriller; Action",FALSE,FALSE,FALSE,,,,,
ramarao-on-duty-2022,"Ramarao on Duty","",2022,average,6.7,6.7,,"Sarath Mandava","Ravi Teja","Divyansha Kaushik","Action; Crime; Drama",FALSE,FALSE,TRUE,,,,,
head-bush-vol-1-2022,"Head Bush: Vol 1","",2022,average,6.7,6.7,,"Shoonya","Dhananjay","Devaraj","Crime; Action",FALSE,FALSE,FALSE,,,,,
bhamakalapam-2022,"Bhamakalapam","",2022,average,6.7,6.7,,"Abhimanyu Tadimeti","John Vijay","Priyamani","Thriller; Crime; Comedy",FALSE,FALSE,TRUE,,,,,
a-thursday-2022,"A Thursday","",2022,average,6.6,6.58,,"Behzad Khambata","Yami Gautam Dhar","Atul Kulkarni","Thriller; Crime; Drama",FALSE,FALSE,FALSE,,,,,
yashoda-2022,"Yashoda","",2022,average,6.5,6.5,,"K. Hari Shankar","Samantha Ruth Prabhu","Samantha","Crime; Thriller; Drama",FALSE,FALSE,TRUE,,,,,
an-action-hero-2022,"An Action Hero","",2022,average,6.5,6.45,,"Anirudh Iyer","Ayushmann Khurrana","Jaideep Ahlawat","Action; Crime; Comedy; Adventure; Thriller",FALSE,FALSE,FALSE,,,,,
the-american-dream-2022,"The American Dream","",2022,average,6.5,6.5,,"Vighnesh Koushik","Prince Cecil","Neha Krishna","Drama; Comedy",FALSE,FALSE,TRUE,,,,,
ranasthali-2022,"Ranasthali","",2022,average,6.5,6.5,,"Parasuram Srinivas","Neela Madhava Dharma","Ammu Abhirami","Action",FALSE,FALSE,TRUE,,,,,
runway-34-2022,"Runway 34","",2022,average,6.5,6.46,,"Ajay Devgn","Ajay Devgn","Amitabh Bachchan","Thriller; Drama",FALSE,FALSE,FALSE,,,,,
super-machi-2022,"Super Machi","",2022,industry-hit,6.5,5.5,,"Puli Vasu","Kalyaan Dhev","Rachita Ram","Drama; Mystery; Romance",TRUE,FALSE,FALSE,,,,,
bro-daddy-2022,"Bro Daddy","",2022,average,6.4,6.4,,"Prithviraj Sukumaran","Mohanlal","Prithviraj Sukumaran","Family; Drama; Comedy",FALSE,FALSE,FALSE,,,,,
mishan-impossible-2022,"Mishan Impossible","",2022,average,6.4,6.4,,"Swaroop RSJ","Harsh Roshan","Taapsee Pannu","Thriller; Comedy",FALSE,FALSE,TRUE,,,,,
brahm-stra-part-one-shiva-2022,"Brahmāstra Part One: Shiva","",2022,average,6.4,6.35,,"Ayan Mukerji","Ranbir Kapoor","Alia Bhatt","Action; Adventure; Fantasy",FALSE,FALSE,FALSE,,,,,
lucky-lakshman-2022,"Lucky Lakshman","",2022,average,6.3,6.3,,"AR Abhi","Syed Sohel Ryan","Mokksha","Comedy; Romance; Drama",FALSE,FALSE,TRUE,,,,,
saani-kaayidham-2022,"Saani Kaayidham","చిన్ని",2022,average,6.3,6.3,,"Arun Matheswaran","Keerthy Suresh","Selvaraghavan","Crime; Action; Drama; Romance",FALSE,FALSE,FALSE,,,,,
laal-singh-chaddha-2022,"Laal Singh Chaddha","లాల్ సింగ్ చడ్ఢా",2022,average,6.3,6.29,,"Advait Chandan","Aamir Khan","Kareena Kapoor Khan","Drama; Romance; Family; History",FALSE,FALSE,FALSE,,,,,
dsp-2022,"DSP","",2022,average,6.3,6.25,,"Ponram","Vijay Sethupathi","Anukreethy Vas","Action; Drama",FALSE,FALSE,FALSE,,,,,
atithi-devobhava-2022,"Atithi Devobhava","",2022,average,6.3,6.3,,"Polimera Nageshwar","Aadi Saikumar","Nuveksha","Drama; Romance",FALSE,FALSE,TRUE,,,,,
bhool-bhulaiyaa-2-2022,"Bhool Bhulaiyaa 2","",2022,average,6.2,6.22,,"Anees Bazmee","Kartik Aaryan","Kiara Advani","Horror; Comedy",FALSE,FALSE,FALSE,,,,,
bangarraju-2022,"Bangarraju","బంగార్రాజు",2022,average,6.2,6.2,,"Kalyan Krishna","Akkineni Nagarjuna","Ramya Krishnan","Drama; Comedy; Fantasy; Family",FALSE,FALSE,TRUE,,,,,
happy-birthday-2022,"Happy Birthday","",2022,average,6.2,6.2,,"Aruna Jayawardana","Soorya Dayaruwan","Dilhani Ekanayake","Drama",FALSE,FALSE,TRUE,,,,,
tees-maar-khan-2022,"Tees Maar Khan","",2022,average,6.2,6.2,,"Kalyanji Gogana","Aadi Saikumar","Payal Rajput","Action; Thriller",FALSE,FALSE,TRUE,,,,,
pellikuturu-party-2022,"Pellikuturu Party","",2022,average,6.2,6.2,,"Aparna Malladi","Prince Cecil","Aneesha Dama","Romance; Comedy; Family",FALSE,FALSE,TRUE,,,,,
malli-modalaindi-2022,"Malli Modalaindi","",2022,average,6.2,6.2,,"T. G. Keerthi Kumar","Sumanth","Naina Ganguly","Family; Comedy; Romance",FALSE,FALSE,TRUE,,,,,
looop-lapeta-2022,"Looop Lapeta","",2022,average,6.1,6.13,,"Aakash Bhatia","Taapsee Pannu","Tahir Raj Bhasin","Action; Comedy; Crime",FALSE,FALSE,FALSE,,,,,
don-2022,"Don","డాన్",2022,average,6.1,6.14,,"Cibi Chakaravarthi","Sivakarthikeyan","Priyanka Arul Mohan","Comedy; Romance",FALSE,FALSE,FALSE,,,,,
ghani-2022,"Ghani","",2022,average,6.1,6.1,,"Kiran Korrapati","Varun Tej","Saiee Manjrekar","Action; Drama",FALSE,FALSE,TRUE,,,,,
ek-villain-returns-2022,"Ek Villain Returns","",2022,average,6.1,6.1,,"Mohit Suri","John Abraham","Arjun Kapoor","Action; Crime; Thriller",FALSE,FALSE,FALSE,,,,,
madhi-2022,"Madhi","",2022,average,6,,,"Naga Dhanush","Sreeram Nimmala","Richa Joshi","Romance; Drama",FALSE,FALSE,FALSE,,,,,
dream-boy-2022,"Dream Boy","",2022,average,6,,,"Rajesh Kannaparthi","Rocking Rakesh","Hema","Drama; Romance",FALSE,FALSE,FALSE,,,,,
ravi-bopanna-2022,"Ravi Bopanna","",2022,average,6,6,,"V Ravichandran","V Ravichandran","Sudeepa","Thriller; Crime; Drama",FALSE,FALSE,FALSE,,,,,
mangalyam-2022,"Mangalyam","",2022,average,6,,,"Rasool Ellore","Rohit","No Female Lead","Drama; Romance",FALSE,FALSE,FALSE,,,,,
gangster-gangaraju-2022,"Gangster Gangaraju","",2022,average,6,6,,"Eeshaan Surya","Charandeep","Vedieka Dutt","Action; Romance",FALSE,FALSE,TRUE,,,,,
kotha-kothaga-2022,"Kotha Kothaga","",2022,average,6,,,"Hanumaan Vasamsetty","Pavan Tej Konidela","Virti Vaghani","Romance; Family; Drama",FALSE,FALSE,FALSE,,,,,
like-share-and-subscribe-2022,"Like Share & Subscribe","",2022,average,6,6,,"Merlapaka Gandhi","Santosh Shoban","Faria Abdullah","Comedy; Adventure; Action",FALSE,FALSE,TRUE,,,,,
vikrant-rona-2022,"Vikrant Rona","విక్రాంత్ రోణ",2022,average,6,6,,"Anup Bhandari","Sudeepa","Nirup Bhandari","Thriller; Action; Mystery",FALSE,FALSE,FALSE,,,,,
seetharamapuramlo-2022,"Seetharamapuramlo","",2022,average,6,,,"M. Vinay Babu","Ranadheer Beesu","Nandini Yellareddi","Romance; Drama",FALSE,FALSE,FALSE,,,,,
geetha-2022,"Geetha","",2022,average,6,,,"Vishwa R. Rao","Ram Karthik","Hebah Patel","Drama; Thriller; Action; Horror",FALSE,FALSE,FALSE,,,,,
raajahyogam-2022,"Raajahyogam","",2022,average,6,,,"Ram Ganpati Rao","Sai Ronak","Ankita Saha","Drama; Romance; Period",FALSE,FALSE,FALSE,,,,,
one-by-two-2022,"One By Two","",2022,average,6,,,"Siva Eturi","Sai Kumar","Sri Pallavi","Romance; Drama",FALSE,FALSE,FALSE,,,,,
chor-bazaar-2022,"Chor Bazaar","",2022,average,6,,,"Jeevan Reddy","Akash Puri","Gehna Sippy","Action; Romance",FALSE,FALSE,FALSE,,,,,
7-days-6-nights-2022,"7 Days 6 Nights","",2022,average,6,6,,"M.S. Raju","Sumanth Ashwin","Meher Chahal","Romance; Drama; Thriller",FALSE,FALSE,TRUE,,,,,
leharaayi-2022,"Leharaayi","",2022,average,6,,,"Ramakrishna Paramhamsa","Ranjith Sommi","Sowmya Menon","Romance; Comedy; Drama",FALSE,FALSE,FALSE,,,,,
konda-2022,"Konda","",2022,average,6,,,"Ram Gopal Varma","Thrigun","Tulasi","Drama; Thriller; Social",FALSE,FALSE,FALSE,,,,,
abhimanyu-2022,"Nikamma","",2022,average,6,,,"Sabbir Khan","Abhimanyu Dassani","Shirley Setia","Animation; Action; Fantasy",FALSE,FALSE,FALSE,,,,,
korameenu-2022,"Korameenu","",2022,average,6,,,"Sripathy Karri","Shatru","Kishori Dhatrak","Action; Thriller; Drama",FALSE,FALSE,FALSE,,,,,
pratibimbalu-2022,"Pratibimbalu","",2022,average,6,,,"K. S. Prakash Rao","Akkineni Nageswara Rao","Jayasudha","Drama; Romance; Family",FALSE,FALSE,FALSE,,,,,
balamevvadu-2022,"Balamevvadu","",2022,average,6,,,"Satya Rachakonda","Babloo Prithiveeraj","Suhasini Maniratnam","Thriller; Romance",FALSE,FALSE,FALSE,,,,,
gandharwa-2022,"Gandharwa","",2022,average,6,,,"Apsar Hussain","Sandeep Madhav","Gayathri Suresh","Thriller; Mystery",FALSE,FALSE,FALSE,,,,,
ginna-2022,"Ginna","",2022,average,6,6,,"Eeshaan Surya","Vishnu Manchu","Payal Rajput","Action; Comedy",FALSE,FALSE,TRUE,,,,,
focus-2022,"Focus","",2022,average,6,,,"Surya Teja","Bhanuchander","Suhasini Maniratnam","Thriller; Crime",FALSE,FALSE,FALSE,,,,,
jetty-2022,"Jetty","",2022,average,6,,,"Subrahmanyam Pitchuka","Maanyam Krishnaa","Nandita Swetha","Action; Drama",FALSE,FALSE,FALSE,,,,,
bomma-blockbuster-2022,"Bomma Blockbuster","",2022,average,6,,,"Raj Virat","Nandu Vijay Krishna","Rashmi Gautham","Comedy; Romance; Action",FALSE,FALSE,FALSE,,,,,
bommala-koluvu-2022,"Bommala Koluvu","",2022,average,6,,,"Subbu Vedula","Hrishikesh","Priyanka Sharma","Thriller; Mystery",FALSE,FALSE,FALSE,,,,,
naane-varuvean-2022,"Naane Varuvean","నేనే వస్తున్నా",2022,average,6,6,,"Selvaraghavan","Dhanush","Indhuja Ravichandran","Action; Thriller; Horror",FALSE,FALSE,FALSE,,,,,
vishwak-2022,"Vishwak","",2022,average,6,,,"Venugopal","Ajay Kumar","No Female Lead","Action; Drama",FALSE,FALSE,FALSE,,,,,
panchatantra-kathalu-2022,"Panchatantra Kathalu","",2022,average,6,,,"Shekar Ganganamoni","Noel Sean","Nandini Rai","Drama",FALSE,FALSE,FALSE,,,,,
cobra-2022,"Cobra","",2022,average,6,6,,"R. Ajay Gnanamuthu","Vikram","Srinidhi Shetty","Action; Thriller",FALSE,FALSE,FALSE,,,,,
lakshman-k-krishna-2022,"Swathimuthyam","",2022,average,6,,,"Lakshman K Krishna","Sithara Entertainments","Rashmika Mandanna","Drama; Romance",FALSE,FALSE,FALSE,,,,,
gaalodu-2022,"Gaalodu","",2022,average,6,,,"Raja Sekar Reddy Pulicharla","Sudigali Sudheer","Gehna Sippy","Action; Romance",FALSE,FALSE,FALSE,,,,,
nachindi-girl-friendu-2022,"Nachindi Girl Friendu","",2022,average,6,,,"Guru Pawan","Uday Shankar","Jenifer Emmanuel John","Romance; Comedy; Action",FALSE,FALSE,FALSE,,,,,
panchathantram-2022,"Panchathantram","",2022,average,6,,,"Harsha Pulipaka","Brahmanandam","Swathi Reddy","Comedy; Drama; Family",FALSE,FALSE,FALSE,,,,,
nathicharami-2022,"Nathicharami","",2022,average,6,,,"Nagu Gavara","Arvind Krishna","Poonam Kaur","Drama; Crime",FALSE,FALSE,FALSE,,,,,
commitment-2022,"Commitment","",2022,average,6,,,"Lakshmikanth Chenna","Amit Kumar Tiwari","Tejaswi Madivada","Drama; Romance; Family",FALSE,FALSE,FALSE,,,,,
dj-tillu-2022,"DJ Tillu","",2022,average,6,6,,"Vimal Krishna","Siddhu Jonnalagadda","Neha Shetty","Romance; Comedy; Crime; Thriller",FALSE,FALSE,TRUE,,,,,
kothala-rayudu-2022,"Kothala Rayudu","",2022,average,6,,,"Sudheer Raju","Srikanth","Natasha Doshi","Comedy; Drama; Action",FALSE,FALSE,FALSE,,,,,
nenu-co-nuvvu-2022,"Nenu C/o Nuvvu","",2022,average,6,,,"Saga Reddy Thumma","Rathna Kishore","Sanya Sinha","Drama",FALSE,FALSE,FALSE,,,,,
shekar-2022,"Shekar","",2022,average,6,,,"Jeevitha","Dr. Rajasekhar","Athmeeya Rajan","Crime; Thriller; Drama",FALSE,FALSE,FALSE,,,,,
muthayya-2022,"Muthayya","",2022,average,6,,,"Bhaskar Maurya","K. Sudhakar Reddy","Akshatha Sreedhar Shastry","Drama; Family",FALSE,FALSE,FALSE,,,,,
sivudu-2022,"Sivudu","",2022,average,6,,,"Suseenthiran","Aadhi Pinisetty","Nikki Galrani","Action; Thriller; Crime",FALSE,FALSE,FALSE,,,,,
like-share-subscribe-2022,"Like, Share & Subscribe","",2022,average,6,6,,"Merlapaka Gandhi","Santosh Shoban","Faria Abdullah","Comedy; Adventure; Action",FALSE,FALSE,TRUE,,,,,
boyfriend-for-hire-2022,"Boyfriend for Hire","",2022,average,6,,,"Santosh Kambhampati","Viswant Duddumpudi","Malavika Satheesan","Romance; Comedy",FALSE,FALSE,FALSE,,,,,
nenevaru-2022,"Nenevaru","",2022,average,6,,,"Nirnay Palanti","Balakrishna Kola","Sakshi Chaudhary","Romance; Thriller",FALSE,FALSE,FALSE,,,,,
andaru-bagundali-andulo-nenundali-2022,"Andaru Bagundali Andulo Nenundali","",2022,average,6,6,,"Kiran Sripuram","Ali Basha","Naresh","Drama; Family; Comedy",FALSE,FALSE,TRUE,,,,,
jagamemaya-2022,"Jagamemaya","",2022,average,6,,,"Sunil Puppala","Babloo Prithiveeraj","Dhanya Balakrishna","Thriller; Comedy",FALSE,FALSE,FALSE,,,,,
bimbisara-2022,"Bimbisara","బింబిసార",2022,average,5.9,5.9,,"Malladi Vassishta","Nandamuri Kalyan Ram","Catherine Tresa","Action; Fantasy; Drama",FALSE,FALSE,FALSE,,,,,
etharkkum-thunindhavan-2022,"Etharkkum Thunindhavan","ఈటీ",2022,average,5.9,5.85,,"Pandiraj","Suriya","Priyanka Arul Mohan","Action; Drama; Family",FALSE,FALSE,FALSE,,,,,
james-2022,"James","జేమ్స్",2022,average,5.9,5.89,,"Chethan Kumar","Puneeth Rajkumar","Shiva Rajkumar","Action; Comedy; Drama",FALSE,FALSE,FALSE,,,,,
lucky-man-2022,"Lucky Man","",2022,average,5.9,6,,"Nagendra Prasad","Darling Krishna","Sangeetha Sringeri","Comedy",FALSE,FALSE,FALSE,,,,,
saakini-daakini-2022,"Saakini Daakini","",2022,average,5.8,5.8,,"Sudheer Varma","RJ Hemant","Regina Cassandra","Action; Adventure; Comedy",FALSE,FALSE,FALSE,,,,,
hey-sinamika-2022,"Hey! Sinamika","",2022,average,5.8,5.79,,"Brinda Gopal","Dulquer Salmaan","Aditi Rao Hydari","Drama; Romance",FALSE,FALSE,FALSE,,,,,
thank-you-2022,"Thank You","థాంక్ యూ",2022,average,5.8,5.8,,"Vikram Kumar","Naga Chaitanya Akkineni","Raashii Khanna","Romance; Drama",FALSE,FALSE,FALSE,,,,,
malayankunju-2022,"Malayankunju","",2022,average,5.8,5.76,,"Sajimon Prabhakar","Fahadh Faasil","Rajisha Vijayan","Thriller; Drama",FALSE,FALSE,FALSE,,,,,
18-pages-2022,"18 Pages","",2022,average,5.8,5.8,,"Palnati Surya Pratap","Nikhil Siddhartha","Anupama Parameswaran","Romance",FALSE,FALSE,FALSE,,,,,
kalapuram-2022,"Kalapuram","",2022,average,5.8,,,"Karuna Kumar","Satyam Rajesh","No Female Lead","Comedy; Drama",FALSE,FALSE,FALSE,,,,,
gatta-kusthi-2022,"Gatta Kusthi","మట్టి కుస్తి",2022,average,5.8,5.8,,"Chella Ayyavu","Aishwarya Lekshmi","Vishnu Vishal","Comedy; Drama; Family",FALSE,FALSE,FALSE,,,,,
godfather-2022,"Godfather","గాడ్‌ఫాదర్",2022,average,5.8,5.8,,"Mohan Raja","Chiranjeevi","Nayanthara","Action; Thriller",FALSE,FALSE,FALSE,,,,,
butterfly-2022,"Butterfly","",2022,average,5.8,5.8,,"Emy Jay","Charles ""Skeeta"" Jenkins","Melanie Elise","Crime",FALSE,FALSE,FALSE,,,,,
12th-man-2022,"12th Man","",2022,average,5.7,5.7,,"Jeethu Joseph","Mohanlal","Unni Mukundan","Thriller; Mystery; Crime",FALSE,FALSE,FALSE,,,,,
dr-56-2022,"Dr. 56","",2022,average,5.7,5.7,,"Rajesh AnandaLeela","Priyamani","T Praveen Reddy","Thriller; Science Fiction; Crime",FALSE,FALSE,FALSE,,,,,
urvasivo-rakshasivo-2022,"Urvasivo Rakshasivo","",2022,average,5.6,5.6,,"Rakesh Shashi","Allu Sirish","Anu Emmanuel","Romance; Comedy",FALSE,FALSE,FALSE,,,,,
love-mocktail-2-2022,"Love Mocktail 2","",2022,average,5.6,5.6,,"Darling Krishna","Darling Krishna","Rachel David","Romance; Drama",FALSE,FALSE,FALSE,,,,,
khiladi-2022,"Khiladi","ఖిలాడీ",2022,average,5.6,5.6,,"Ramesh Varma","Ravi Teja","Meenakshi Chaudhary","Action; Thriller",FALSE,FALSE,FALSE,,,,,
sarkaru-vaari-paata-2022,"Sarkaru Vaari Paata","సర్కారు వారి పాట",2022,average,5.6,5.6,,"Parasuram Petla","Mahesh Babu","Keerthy Suresh","Action; Comedy; Drama",FALSE,FALSE,FALSE,,,,,
bheemla-nayak-2022,"Bheemla Nayak","భీమ్లా నాయక్",2022,average,5.5,5.5,,"Sagar Chandra","Pawan Kalyan","Nithya Menen","Action; Drama; Thriller",FALSE,FALSE,FALSE,,,,,
